1509535988	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3396237	-71.0467705	50	-14400
1509536289	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3341117	-71.0656319	50	-14400
1509536592	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3340481	-71.0752148	82	-14400
1509536894	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3202192	-71.0895063	27	-14400
1509537177	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3199333	-71.0888099	19	-14400
1509537477	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3198092	-71.0890072	19	-14400
1509537777	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.319952	-71.0888099	19	-14400
1509538082	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3199333	-71.0888099	19	-14400
1509538394	422891e120994197c29e0267ca3001f99a4166b7e86dd7d54b11e1a30bda860d	0	42.3168089	-71.0827978	19	-14400
1509539750	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3227629	-71.0781786	20	-14400
1509542585	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226926	-71.0782019	21	-14400
1509574080	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3228556	-71.0781786	50	-14400
1509544082	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	26	-14400
1509499937	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226554	-71.0782019	19	-14400
1509499587	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3485838	-71.0717253	32	-14400
1509505157	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579969	-71.0583777	20	-14400
1509506366	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2999172	-71.1019477	37	-14400
1509512965	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.299725	-71.1016925	28	-14400
1509558265	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230561	-71.0781554	21	-14400
1509519181	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	50	-14400
1509522559	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230886	-71.0782095	17	-14400
1509561617	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	21	-14400
1509529081	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229844	-71.0781456	22	-14400
1509529454	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229388	-71.0784628	4	-14400
1509535381	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230301	-71.0781669	19	-14400
1509567849	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3231443	-71.0779882	16	-14400
1509541761	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3227072	-71.0781786	20	-14400
1509574449	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230392	-71.0781528	8	-14400
1509546781	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229844	-71.0781456	22	-14400
1509552261	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230689	-71.0779688	15	-14400
1509510416	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579712	-71.0583892	19	-14400
1509514383	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226599	-71.0781899	20	-14400
1509556260	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	21	-14400
1509518678	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	27	-14400
1509518712	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3227186	-71.0780671	9	-14400
1509559879	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226739	-71.0782019	22	-14400
1509505289	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3304168	-71.0523188	19	-14400
1509505350	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3303559	-71.0521795	20	-14400
1509507160	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3304089	-71.0522723	19	-14400
1509507281	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3305162	-71.0522491	22	-14400
1509507429	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3304009	-71.0522259	19	-14400
1509520374	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3318338	-71.052191	600	-14400
1509521515	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3303981	-71.0523188	19	-14400
1509521659	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3318338	-71.052191	600	-14400
1509522249	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3304314	-71.0522955	20	-14400
1509564974	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3232811	-71.0781239	8	-14400
1509565996	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3233738	-71.078103	15	-14400
1509535680	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229406	-71.0781322	21	-14400
1509570481	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	19	-14400
1509571751	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229473	-71.0779965	23	-14400
1509495931	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3233517	-71.0783642	19	-14400
1509496707	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3228423	-71.0783178	50	-14400
1509501297	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229844	-71.0781456	22	-14400
1509550512	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3233766	-71.0783496	7	-14400
1509513482	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579677	-71.0584241	19	-14400
1509557601	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	24	-14400
1509524413	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.323147	-71.0782471	18	-14400
1509524430	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	25	-14400
1509569947	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229236	-71.0781006	19	-14400
1509572502	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226739	-71.0782019	21	-14400
1509495802	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2996494	-71.102176	32	-14400
1509544381	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229929	-71.0781669	19	-14400
1509502724	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579712	-71.0583892	20	-14400
1509580019	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2999713	-71.1021567	31	-14400
1509505846	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3582407	-71.0589347	21	-14400
1509550846	57816d822c4bbad03326fa7d2ab9e3901f11d0a1c8a848bbbe967a80429e055a	0	42.334577	-71.0761512	2578	-14400
1509510478	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579884	-71.0583858	22	-14400
1509514281	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579884	-71.0583858	23	-14400
1509514919	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3583414	-71.0589813	19	-14400
1509518568	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229929	-71.0781669	19	-14400
1509519553	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230144	-71.0781016	4	-14400
1509521053	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230246	-71.0782311	12	-14400
1509491099	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3412775	-71.0766118	37	-14400
1509491399	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3426009	-71.077784	20	-14400
1509491699	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3427551	-71.0790143	20	-14400
1509492000	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3410799	-71.077575	20	-14400
1509492313	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.342156	-71.0785499	19	-14400
1509492599	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3415636	-71.079049	19	-14400
1509492899	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3408394	-71.078341	20	-14400
1509493200	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3400406	-71.0762171	19	-14400
1509494701	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3412405	-71.0735129	19	-14400
1509494701	6089fb666bcde5099ec77f37d58cd25ef8c9bbee1853748ca1d692f0af4255d9	0	42.3412405	-71.0735129	19	-14400
1509497813	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2993018	-71.1020987	32	-14400
1509575541	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2998448	-71.1014139	50	-14400
1509577081	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226666	-71.0782134	19	-14400
1509496771	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229406	-71.0781322	20	-14400
1509498373	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2997231	-71.1022263	30	-14400
1509575948	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3228732	-71.0781765	12	-14400
1509499995	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.323101	-71.0783111	10	-14400
1509499587	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3485838	-71.0717253	32	-14400
1509503880	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579884	-71.0583858	20	-14400
1509550381	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230003	-71.0781554	50	-14400
1509506346	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229844	-71.0781456	23	-14400
1509512099	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	22	-14400
1509512004	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2996211	-71.1017917	36	-14400
1509507236	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579864	-71.0584241	19	-14400
1509552782	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	19	-14400
1509526081	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229844	-71.0781456	23	-14400
1509563170	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3232475	-71.0781543	15	-14400
1509536651	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3231435	-71.0782148	13	-14400
1509569664	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229406	-71.0781322	19	-14400
1509554344	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	28	-14400
1509520321	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	24	-14400
1509524177	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3231847	-71.0782739	10	-14400
1509545351	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3227965	-71.0782708	15	-14400
1509579182	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	19	-14400
1509507625	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579884	-71.0583858	20	-14400
1509530051	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229655	-71.0780528	6	-14400
1509573490	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3238947	-71.0780937	35	-14400
1509573496	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.323269	-71.0781978	23	-14400
1509573557	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230961	-71.0781061	11	-14400
1509577089	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3346155	-71.054942	23	-14400
1509577212	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3341661	-71.0545937	28	-14400
1509577334	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3321478	-71.05305	21	-14400
1509577494	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3317851	-71.0528296	21	-14400
1509577704	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3329464	-71.051042	21	-14400
1509577866	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3336663	-71.0499857	19	-14400
1509577907	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3336425	-71.0498465	21	-14400
1509578161	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3339019	-71.0497884	20	-14400
1509578191	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3337787	-71.0493937	19	-14400
1509578345	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3337787	-71.0493937	19	-14400
1509578496	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3341726	-71.0494171	50	-14400
1509505094	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3234366	-71.0787355	10	-14400
1509507608	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3504825	-71.0907551	10	-14400
1509507675	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3499754	-71.0926271	10	-14400
1509507796	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3494616	-71.0988115	50	-14400
1509507796	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3494616	-71.0988115	50	-14400
1509507797	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3494616	-71.0988115	50	-14400
1509507853	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3503211	-71.1003659	10	-14400
1509507882	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3506549	-71.0985141	10	-14400
1509507897	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3505418	-71.0966618	10	-14400
1509507911	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3503424	-71.094879	10	-14400
1509507926	67c7efc0c7ce721bf442922b1c5710c435d0dec1f3db29daecfeda20956f293c	1	42.3504251	-71.0932702	10	-14400
1509552855	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3231278	-71.0781365	31	-14400
1509556764	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229635	-71.0778888	40	-14400
1509518738	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	27	-14400
1509522261	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230952	-71.078194	7	-14400
1509562456	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	21	-14400
1509563271	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229406	-71.0781322	22	-14400
1509532711	57816d822c4bbad03326fa7d2ab9e3901f11d0a1c8a848bbbe967a80429e055a	0	42.334577	-71.0761512	2578	-14400
1509533431	57816d822c4bbad03326fa7d2ab9e3901f11d0a1c8a848bbbe967a80429e055a	0	42.334577	-71.0761512	2578	-14400
1509574701	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3232242	-71.0778273	32	-14400
1509575578	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2995475	-71.1025049	47	-14400
1509499585	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3485838	-71.0717253	32	-14400
1509504020	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230938	-71.0782357	35	-14400
1509505457	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	25	-14400
1509506812	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.32267	-71.0781786	25	-14400
1509506475	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2996211	-71.1017917	36	-14400
1509551417	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229631	-71.0781554	19	-14400
1509509456	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3515439	-71.063299	19	-14400
1509509580	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3515623	-71.063299	20	-14400
1509511084	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3516114	-71.0633685	21	-14400
1509511211	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3515623	-71.063299	20	-14400
1509511339	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3517244	-71.0628347	19	-14400
1509511460	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3524553	-71.0621151	21	-14400
1509511582	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3526401	-71.0610241	22	-14400
1509511708	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3540878	-71.0596661	22	-14400
1509511836	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3548797	-71.0597937	25	-14400
1509511965	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3558693	-71.0613491	19	-14400
1509512005	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579969	-71.0583777	20	-14400
1509554882	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	23	-14400
1509512365	3bd38132a5db8ea1e4730ffb22b0c8d5c9665694b135ed0c0da3b0af09381486	0	42.2997092	-71.1015996	32	-14400
1509556176	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3322445	-71.0489992	21	-14400
1509556297	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3320413	-71.0497652	19	-14400
1509556425	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3316551	-71.0490025	9352	-14400
1509556548	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3322108	-71.0499974	19	-14400
1509556671	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3322414	-71.050067	20	-14400
1509556821	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3324842	-71.0498581	20	-14400
1509556949	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3328982	-71.0493473	19	-14400
1509557071	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3328875	-71.0493937	19	-14400
1509558179	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3330348	-71.0493982	9351	-14400
1509558305	006b92654bdc6fe9737744198df3e743924c5533a06ca1aab13381c867cc8db4	0	42.3328875	-71.0493937	20	-14400
1509540079	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3228222	-71.078092	11	-14400
1509565089	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229662	-71.0780815	14	-14400
1509532165	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229485	-71.0781786	20	-14400
1509568981	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229117	-71.078094	21	-14400
1509540024	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3223488	-71.0775455	17	-14400
1509540511	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230865	-71.0781741	6	-14400
1509574681	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3227442	-71.0781786	21	-14400
1509499022	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226926	-71.0782019	23	-14400
1509580151	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3230628	-71.0783187	17	-14400
1509508556	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226739	-71.0782019	25	-14400
1509508866	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3229929	-71.0781669	19	-14400
1509508423	b4315752f825c9666d6561634ba09e1489d3e54ac84b5aad5c0fc1011418914d	0	42.3579931	-71.0583544	19	-14400
1509508983	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	21	-14400
1509555778	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226885	-71.0781786	21	-14400
1509525488	087574205864d186cee6ee9aa1e50b3d71bc99c7b9d70f2495fdcc988c8d277d	0	42.3226599	-71.0781899	20	-14400
