route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
859,c_2571_b_none_d_0,t_5906_b_none_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_5905_b_none_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_5904_b_none_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_5903_b_none_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_5902_b_none_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10210_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10156_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10155_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10154_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10153_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10152_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10151_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10150_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10149_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10148_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10147_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10146_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10145_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10144_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10143_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10142_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10141_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10140_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10139_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10138_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10137_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10136_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10135_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10134_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10133_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10132_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10131_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10229_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10228_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10227_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10226_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10225_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10224_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10223_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10222_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10221_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10220_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10219_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10218_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10217_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10216_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10215_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10214_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10213_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10212_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10157_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10158_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10159_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10160_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10161_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10162_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10163_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10164_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10165_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10166_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10167_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10168_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10169_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10170_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10171_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10172_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10173_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10174_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10175_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10176_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10177_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10178_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10179_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10180_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10181_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10182_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10183_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10184_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10185_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10186_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10187_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10188_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10189_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10190_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10191_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10192_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10193_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10194_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10195_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10196_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10197_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10198_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10199_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10200_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10201_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10202_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10203_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10204_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10205_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10206_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10207_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10208_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10209_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_2571_b_none_d_0,t_10211_b_none_tn_0,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_32,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165066_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165066_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165066_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165066_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165066_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165067_b_15826_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165068_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165068_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165068_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165069_b_15826_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_10,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_11,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_12,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_13,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_14,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_6,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_7,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_8,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165083_b_15826_tn_9,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_10,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_11,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_12,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_13,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_14,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_15,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_16,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_17,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_18,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_19,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_20,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_21,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_22,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_23,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_24,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_25,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_26,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_27,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_28,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_29,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_30,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_31,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_33,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_34,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_35,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_36,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_37,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_38,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_39,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_40,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_41,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_42,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_43,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_6,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_7,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_8,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165084_b_15826_tn_9,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_10,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_11,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_12,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_13,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_14,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_15,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_16,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_17,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_18,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_19,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_20,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_6,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_7,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_8,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165085_b_15826_tn_9,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_10,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_11,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_12,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_13,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_14,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_15,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_6,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_7,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_8,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165086_b_15826_tn_9,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_1,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_2,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_3,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_4,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_5,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_6,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165087_b_15826_tn_7,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165088_b_15826_tn_0,,Hoboken,0,,p_4502,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165062_b_15826_tn_34,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165061_b_15826_tn_13,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165061_b_15826_tn_12,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165061_b_15826_tn_11,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165061_b_15826_tn_10,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165061_b_15826_tn_1,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165060_b_15826_tn_3,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165060_b_15826_tn_2,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165060_b_15826_tn_1,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_7,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_6,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_5,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_4,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_3,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_2,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165038_b_15826_tn_1,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165062_b_15826_tn_28,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165062_b_15826_tn_29,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165062_b_15826_tn_3,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
859,c_3219_b_15826_d_31,t_165062_b_15826_tn_30,,33rd Street,1,,p_4493,,,,t+,t+,,,,,
