GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US360470002001004,360470002001004,"Block 1004, Block Group 1, Census Tract 2, Kings County, New York",14
1000000US360470002001005,360470002001005,"Block 1005, Block Group 1, Census Tract 2, Kings County, New York",50
1000000US360470002001006,360470002001006,"Block 1006, Block Group 1, Census Tract 2, Kings County, New York",16
1000000US360470002001007,360470002001007,"Block 1007, Block Group 1, Census Tract 2, Kings County, New York",0
1000000US360470002001008,360470002001008,"Block 1008, Block Group 1, Census Tract 2, Kings County, New York",133
1000000US360470002001009,360470002001009,"Block 1009, Block Group 1, Census Tract 2, Kings County, New York",99
1000000US360470002001010,360470002001010,"Block 1010, Block Group 1, Census Tract 2, Kings County, New York",199
1000000US360470002001011,360470002001011,"Block 1011, Block Group 1, Census Tract 2, Kings County, New York",419
1000000US360470002001012,360470002001012,"Block 1012, Block Group 1, Census Tract 2, Kings County, New York",71
1000000US360470002001013,360470002001013,"Block 1013, Block Group 1, Census Tract 2, Kings County, New York",0
1000000US360470002001014,360470002001014,"Block 1014, Block Group 1, Census Tract 2, Kings County, New York",0
1000000US360470002001015,360470002001015,"Block 1015, Block Group 1, Census Tract 2, Kings County, New York",92
1000000US360470002001016,360470002001016,"Block 1016, Block Group 1, Census Tract 2, Kings County, New York",104
1000000US360470002001017,360470002001017,"Block 1017, Block Group 1, Census Tract 2, Kings County, New York",113
1000000US360470002001018,360470002001018,"Block 1018, Block Group 1, Census Tract 2, Kings County, New York",23
1000000US360470002001019,360470002001019,"Block 1019, Block Group 1, Census Tract 2, Kings County, New York",19
1000000US360470003011000,360470003011000,"Block 1000, Block Group 1, Census Tract 3.01, Kings County, New York",210
1000000US360470003011001,360470003011001,"Block 1001, Block Group 1, Census Tract 3.01, Kings County, New York",635
1000000US360470003012000,360470003012000,"Block 2000, Block Group 2, Census Tract 3.01, Kings County, New York",541
1000000US360470003012001,360470003012001,"Block 2001, Block Group 2, Census Tract 3.01, Kings County, New York",761
1000000US360470003013000,360470003013000,"Block 3000, Block Group 3, Census Tract 3.01, Kings County, New York",493
1000000US360470003013001,360470003013001,"Block 3001, Block Group 3, Census Tract 3.01, Kings County, New York",396
1000000US360470003014000,360470003014000,"Block 4000, Block Group 4, Census Tract 3.01, Kings County, New York",0
1000000US360470003014001,360470003014001,"Block 4001, Block Group 4, Census Tract 3.01, Kings County, New York",0
1000000US360470003014002,360470003014002,"Block 4002, Block Group 4, Census Tract 3.01, Kings County, New York",0
1000000US360470003014003,360470003014003,"Block 4003, Block Group 4, Census Tract 3.01, Kings County, New York",0
1000000US360470003014004,360470003014004,"Block 4004, Block Group 4, Census Tract 3.01, Kings County, New York",369
1000000US360470003014005,360470003014005,"Block 4005, Block Group 4, Census Tract 3.01, Kings County, New York",375
1000000US360470003015000,360470003015000,"Block 5000, Block Group 5, Census Tract 3.01, Kings County, New York",67
1000000US360470003015001,360470003015001,"Block 5001, Block Group 5, Census Tract 3.01, Kings County, New York",0
1000000US360470003015002,360470003015002,"Block 5002, Block Group 5, Census Tract 3.01, Kings County, New York",0
1000000US360470003015003,360470003015003,"Block 5003, Block Group 5, Census Tract 3.01, Kings County, New York",0
1000000US360470003015004,360470003015004,"Block 5004, Block Group 5, Census Tract 3.01, Kings County, New York",0
1000000US360470003015005,360470003015005,"Block 5005, Block Group 5, Census Tract 3.01, Kings County, New York",12
1000000US360470003015006,360470003015006,"Block 5006, Block Group 5, Census Tract 3.01, Kings County, New York",297
1000000US360470003015007,360470003015007,"Block 5007, Block Group 5, Census Tract 3.01, Kings County, New York",0
1000000US360470003015008,360470003015008,"Block 5008, Block Group 5, Census Tract 3.01, Kings County, New York",103
1000000US360470005011000,360470005011000,"Block 1000, Block Group 1, Census Tract 5.01, Kings County, New York",1689
1000000US360470005011001,360470005011001,"Block 1001, Block Group 1, Census Tract 5.01, Kings County, New York",728
1000000US360470005012000,360470005012000,"Block 2000, Block Group 2, Census Tract 5.01, Kings County, New York",544
1000000US360470005012001,360470005012001,"Block 2001, Block Group 2, Census Tract 5.01, Kings County, New York",492
1000000US360470005013000,360470005013000,"Block 3000, Block Group 3, Census Tract 5.01, Kings County, New York",168
1000000US360470005013001,360470005013001,"Block 3001, Block Group 3, Census Tract 5.01, Kings County, New York",626
1000000US360470005021000,360470005021000,"Block 1000, Block Group 1, Census Tract 5.02, Kings County, New York",789
1000000US360470005021001,360470005021001,"Block 1001, Block Group 1, Census Tract 5.02, Kings County, New York",595
1000000US360470005021002,360470005021002,"Block 1002, Block Group 1, Census Tract 5.02, Kings County, New York",0
1000000US360470005022000,360470005022000,"Block 2000, Block Group 2, Census Tract 5.02, Kings County, New York",205
1000000US360470005022001,360470005022001,"Block 2001, Block Group 2, Census Tract 5.02, Kings County, New York",185
1000000US360470005022002,360470005022002,"Block 2002, Block Group 2, Census Tract 5.02, Kings County, New York",738
1000000US360470007001000,360470007001000,"Block 1000, Block Group 1, Census Tract 7, Kings County, New York",214
1000000US360470007001001,360470007001001,"Block 1001, Block Group 1, Census Tract 7, Kings County, New York",444
1000000US360470007001002,360470007001002,"Block 1002, Block Group 1, Census Tract 7, Kings County, New York",0
1000000US360470007001003,360470007001003,"Block 1003, Block Group 1, Census Tract 7, Kings County, New York",280
1000000US360470007001004,360470007001004,"Block 1004, Block Group 1, Census Tract 7, Kings County, New York",206
1000000US360470007002000,360470007002000,"Block 2000, Block Group 2, Census Tract 7, Kings County, New York",372
1000000US360470007002001,360470007002001,"Block 2001, Block Group 2, Census Tract 7, Kings County, New York",369
1000000US360470007002002,360470007002002,"Block 2002, Block Group 2, Census Tract 7, Kings County, New York",236
1000000US360470007003000,360470007003000,"Block 3000, Block Group 3, Census Tract 7, Kings County, New York",221
1000000US360470007003001,360470007003001,"Block 3001, Block Group 3, Census Tract 7, Kings County, New York",433
1000000US360470007003002,360470007003002,"Block 3002, Block Group 3, Census Tract 7, Kings County, New York",231
1000000US360470007003003,360470007003003,"Block 3003, Block Group 3, Census Tract 7, Kings County, New York",353
1000000US360470009001000,360470009001000,"Block 1000, Block Group 1, Census Tract 9, Kings County, New York",12
1000000US360470009001001,360470009001001,"Block 1001, Block Group 1, Census Tract 9, Kings County, New York",409
1000000US360470009001002,360470009001002,"Block 1002, Block Group 1, Census Tract 9, Kings County, New York",27
1000000US360470009001003,360470009001003,"Block 1003, Block Group 1, Census Tract 9, Kings County, New York",552
1000000US360470009001004,360470009001004,"Block 1004, Block Group 1, Census Tract 9, Kings County, New York",315
1000000US360470009001005,360470009001005,"Block 1005, Block Group 1, Census Tract 9, Kings County, New York",691
1000000US360470009001006,360470009001006,"Block 1006, Block Group 1, Census Tract 9, Kings County, New York",377
1000000US360470009002000,360470009002000,"Block 2000, Block Group 2, Census Tract 9, Kings County, New York",776
1000000US360470009002001,360470009002001,"Block 2001, Block Group 2, Census Tract 9, Kings County, New York",195
1000000US360470009002002,360470009002002,"Block 2002, Block Group 2, Census Tract 9, Kings County, New York",271
1000000US360470009002003,360470009002003,"Block 2003, Block Group 2, Census Tract 9, Kings County, New York",547
1000000US360470011001000,360470011001000,"Block 1000, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001001,360470011001001,"Block 1001, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001002,360470011001002,"Block 1002, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001003,360470011001003,"Block 1003, Block Group 1, Census Tract 11, Kings County, New York",9
1000000US360470011001004,360470011001004,"Block 1004, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001005,360470011001005,"Block 1005, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001006,360470011001006,"Block 1006, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001007,360470011001007,"Block 1007, Block Group 1, Census Tract 11, Kings County, New York",33
1000000US360470011001008,360470011001008,"Block 1008, Block Group 1, Census Tract 11, Kings County, New York",26
1000000US360470011001009,360470011001009,"Block 1009, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001010,360470011001010,"Block 1010, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001011,360470011001011,"Block 1011, Block Group 1, Census Tract 11, Kings County, New York",0
1000000US360470011001012,360470011001012,"Block 1012, Block Group 1, Census Tract 11, Kings County, New York",10
1000000US360470011001013,360470011001013,"Block 1013, Block Group 1, Census Tract 11, Kings County, New York",6
1000000US360470013001000,360470013001000,"Block 1000, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001001,360470013001001,"Block 1001, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001002,360470013001002,"Block 1002, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001003,360470013001003,"Block 1003, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001004,360470013001004,"Block 1004, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001005,360470013001005,"Block 1005, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001006,360470013001006,"Block 1006, Block Group 1, Census Tract 13, Kings County, New York",1540
1000000US360470013001007,360470013001007,"Block 1007, Block Group 1, Census Tract 13, Kings County, New York",22
1000000US360470013001008,360470013001008,"Block 1008, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001009,360470013001009,"Block 1009, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001010,360470013001010,"Block 1010, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001011,360470013001011,"Block 1011, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001012,360470013001012,"Block 1012, Block Group 1, Census Tract 13, Kings County, New York",2
1000000US360470013001013,360470013001013,"Block 1013, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001014,360470013001014,"Block 1014, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001015,360470013001015,"Block 1015, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001016,360470013001016,"Block 1016, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013001017,360470013001017,"Block 1017, Block Group 1, Census Tract 13, Kings County, New York",0
1000000US360470013002000,360470013002000,"Block 2000, Block Group 2, Census Tract 13, Kings County, New York",0
1000000US360470013002001,360470013002001,"Block 2001, Block Group 2, Census Tract 13, Kings County, New York",0
1000000US360470013002002,360470013002002,"Block 2002, Block Group 2, Census Tract 13, Kings County, New York",711
1000000US360470013002003,360470013002003,"Block 2003, Block Group 2, Census Tract 13, Kings County, New York",0
1000000US360470015001000,360470015001000,"Block 1000, Block Group 1, Census Tract 15, Kings County, New York",13
1000000US360470015001001,360470015001001,"Block 1001, Block Group 1, Census Tract 15, Kings County, New York",129
1000000US360470015001002,360470015001002,"Block 1002, Block Group 1, Census Tract 15, Kings County, New York",15
1000000US360470015001003,360470015001003,"Block 1003, Block Group 1, Census Tract 15, Kings County, New York",0
1000000US360470015001004,360470015001004,"Block 1004, Block Group 1, Census Tract 15, Kings County, New York",113
1000000US360470015001005,360470015001005,"Block 1005, Block Group 1, Census Tract 15, Kings County, New York",114
1000000US360470015001006,360470015001006,"Block 1006, Block Group 1, Census Tract 15, Kings County, New York",221
1000000US360470015001007,360470015001007,"Block 1007, Block Group 1, Census Tract 15, Kings County, New York",295
1000000US360470015001008,360470015001008,"Block 1008, Block Group 1, Census Tract 15, Kings County, New York",0
1000000US360470015002000,360470015002000,"Block 2000, Block Group 2, Census Tract 15, Kings County, New York",0
1000000US360470015002001,360470015002001,"Block 2001, Block Group 2, Census Tract 15, Kings County, New York",0
1000000US360470015002002,360470015002002,"Block 2002, Block Group 2, Census Tract 15, Kings County, New York",0
1000000US360470015002003,360470015002003,"Block 2003, Block Group 2, Census Tract 15, Kings County, New York",0
1000000US360470015002004,360470015002004,"Block 2004, Block Group 2, Census Tract 15, Kings County, New York",0
1000000US360470015002005,360470015002005,"Block 2005, Block Group 2, Census Tract 15, Kings County, New York",30
1000000US360470015002006,360470015002006,"Block 2006, Block Group 2, Census Tract 15, Kings County, New York",279
1000000US360470015002007,360470015002007,"Block 2007, Block Group 2, Census Tract 15, Kings County, New York",57
1000000US360470015002008,360470015002008,"Block 2008, Block Group 2, Census Tract 15, Kings County, New York",60
1000000US360470015002009,360470015002009,"Block 2009, Block Group 2, Census Tract 15, Kings County, New York",322
1000000US360470015002010,360470015002010,"Block 2010, Block Group 2, Census Tract 15, Kings County, New York",56
1000000US360470015002011,360470015002011,"Block 2011, Block Group 2, Census Tract 15, Kings County, New York",379
1000000US360470015002012,360470015002012,"Block 2012, Block Group 2, Census Tract 15, Kings County, New York",48
1000000US360470015002013,360470015002013,"Block 2013, Block Group 2, Census Tract 15, Kings County, New York",156
1000000US360470015002014,360470015002014,"Block 2014, Block Group 2, Census Tract 15, Kings County, New York",107
1000000US360470015003000,360470015003000,"Block 3000, Block Group 3, Census Tract 15, Kings County, New York",469
1000000US360470015003001,360470015003001,"Block 3001, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003002,360470015003002,"Block 3002, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003003,360470015003003,"Block 3003, Block Group 3, Census Tract 15, Kings County, New York",6
1000000US360470015003004,360470015003004,"Block 3004, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003005,360470015003005,"Block 3005, Block Group 3, Census Tract 15, Kings County, New York",391
1000000US360470015003006,360470015003006,"Block 3006, Block Group 3, Census Tract 15, Kings County, New York",78
1000000US360470015003007,360470015003007,"Block 3007, Block Group 3, Census Tract 15, Kings County, New York",148
1000000US360470015003008,360470015003008,"Block 3008, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003009,360470015003009,"Block 3009, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003010,360470015003010,"Block 3010, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470015003011,360470015003011,"Block 3011, Block Group 3, Census Tract 15, Kings County, New York",35
1000000US360470015003012,360470015003012,"Block 3012, Block Group 3, Census Tract 15, Kings County, New York",0
1000000US360470018000001,360470018000001,"Block 0001, Block Group 0, Census Tract 18, Kings County, New York",0
1000000US360470018000002,360470018000002,"Block 0002, Block Group 0, Census Tract 18, Kings County, New York",0
1000000US360470018000003,360470018000003,"Block 0003, Block Group 0, Census Tract 18, Kings County, New York",0
1000000US360470018000004,360470018000004,"Block 0004, Block Group 0, Census Tract 18, Kings County, New York",0
1000000US360470018000005,360470018000005,"Block 0005, Block Group 0, Census Tract 18, Kings County, New York",0
1000000US360470018001000,360470018001000,"Block 1000, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001001,360470018001001,"Block 1001, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001002,360470018001002,"Block 1002, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001003,360470018001003,"Block 1003, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001004,360470018001004,"Block 1004, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001005,360470018001005,"Block 1005, Block Group 1, Census Tract 18, Kings County, New York",7
1000000US360470018001006,360470018001006,"Block 1006, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001007,360470018001007,"Block 1007, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001008,360470018001008,"Block 1008, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001009,360470018001009,"Block 1009, Block Group 1, Census Tract 18, Kings County, New York",9
1000000US360470018001010,360470018001010,"Block 1010, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001011,360470018001011,"Block 1011, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001012,360470018001012,"Block 1012, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001013,360470018001013,"Block 1013, Block Group 1, Census Tract 18, Kings County, New York",2089
1000000US360470018001014,360470018001014,"Block 1014, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001015,360470018001015,"Block 1015, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001016,360470018001016,"Block 1016, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001017,360470018001017,"Block 1017, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001018,360470018001018,"Block 1018, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001019,360470018001019,"Block 1019, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001020,360470018001020,"Block 1020, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001021,360470018001021,"Block 1021, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001022,360470018001022,"Block 1022, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001023,360470018001023,"Block 1023, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001024,360470018001024,"Block 1024, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001025,360470018001025,"Block 1025, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001026,360470018001026,"Block 1026, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001027,360470018001027,"Block 1027, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001028,360470018001028,"Block 1028, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001029,360470018001029,"Block 1029, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001030,360470018001030,"Block 1030, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001031,360470018001031,"Block 1031, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001032,360470018001032,"Block 1032, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001033,360470018001033,"Block 1033, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001034,360470018001034,"Block 1034, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001035,360470018001035,"Block 1035, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001036,360470018001036,"Block 1036, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001037,360470018001037,"Block 1037, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001038,360470018001038,"Block 1038, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001039,360470018001039,"Block 1039, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001040,360470018001040,"Block 1040, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001041,360470018001041,"Block 1041, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001042,360470018001042,"Block 1042, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001043,360470018001043,"Block 1043, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001044,360470018001044,"Block 1044, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001045,360470018001045,"Block 1045, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470018001046,360470018001046,"Block 1046, Block Group 1, Census Tract 18, Kings County, New York",0
1000000US360470020001000,360470020001000,"Block 1000, Block Group 1, Census Tract 20, Kings County, New York",49
1000000US360470020001001,360470020001001,"Block 1001, Block Group 1, Census Tract 20, Kings County, New York",63
1000000US360470020001002,360470020001002,"Block 1002, Block Group 1, Census Tract 20, Kings County, New York",310
1000000US360470020001003,360470020001003,"Block 1003, Block Group 1, Census Tract 20, Kings County, New York",225
1000000US360470020001004,360470020001004,"Block 1004, Block Group 1, Census Tract 20, Kings County, New York",0
1000000US360470020001005,360470020001005,"Block 1005, Block Group 1, Census Tract 20, Kings County, New York",0
1000000US360470020001006,360470020001006,"Block 1006, Block Group 1, Census Tract 20, Kings County, New York",13
1000000US360470020001007,360470020001007,"Block 1007, Block Group 1, Census Tract 20, Kings County, New York",64
1000000US360470020002000,360470020002000,"Block 2000, Block Group 2, Census Tract 20, Kings County, New York",271
1000000US360470020002001,360470020002001,"Block 2001, Block Group 2, Census Tract 20, Kings County, New York",185
1000000US360470020002002,360470020002002,"Block 2002, Block Group 2, Census Tract 20, Kings County, New York",474
1000000US360470020002003,360470020002003,"Block 2003, Block Group 2, Census Tract 20, Kings County, New York",0
1000000US360470020002004,360470020002004,"Block 2004, Block Group 2, Census Tract 20, Kings County, New York",0
1000000US360470020002005,360470020002005,"Block 2005, Block Group 2, Census Tract 20, Kings County, New York",0
1000000US360470020002006,360470020002006,"Block 2006, Block Group 2, Census Tract 20, Kings County, New York",18
1000000US360470021001000,360470021001000,"Block 1000, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001001,360470021001001,"Block 1001, Block Group 1, Census Tract 21, Kings County, New York",266
1000000US360470021001002,360470021001002,"Block 1002, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001003,360470021001003,"Block 1003, Block Group 1, Census Tract 21, Kings County, New York",404
1000000US360470021001004,360470021001004,"Block 1004, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001005,360470021001005,"Block 1005, Block Group 1, Census Tract 21, Kings County, New York",57
1000000US360470021001006,360470021001006,"Block 1006, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001007,360470021001007,"Block 1007, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001008,360470021001008,"Block 1008, Block Group 1, Census Tract 21, Kings County, New York",554
1000000US360470021001009,360470021001009,"Block 1009, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001010,360470021001010,"Block 1010, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001011,360470021001011,"Block 1011, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001012,360470021001012,"Block 1012, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001013,360470021001013,"Block 1013, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021001014,360470021001014,"Block 1014, Block Group 1, Census Tract 21, Kings County, New York",0
1000000US360470021002000,360470021002000,"Block 2000, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002001,360470021002001,"Block 2001, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002002,360470021002002,"Block 2002, Block Group 2, Census Tract 21, Kings County, New York",68
1000000US360470021002003,360470021002003,"Block 2003, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002004,360470021002004,"Block 2004, Block Group 2, Census Tract 21, Kings County, New York",280
1000000US360470021002005,360470021002005,"Block 2005, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002006,360470021002006,"Block 2006, Block Group 2, Census Tract 21, Kings County, New York",5
1000000US360470021002007,360470021002007,"Block 2007, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002008,360470021002008,"Block 2008, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002009,360470021002009,"Block 2009, Block Group 2, Census Tract 21, Kings County, New York",138
1000000US360470021002010,360470021002010,"Block 2010, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002011,360470021002011,"Block 2011, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002012,360470021002012,"Block 2012, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002013,360470021002013,"Block 2013, Block Group 2, Census Tract 21, Kings County, New York",1
1000000US360470021002014,360470021002014,"Block 2014, Block Group 2, Census Tract 21, Kings County, New York",527
1000000US360470021002015,360470021002015,"Block 2015, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002016,360470021002016,"Block 2016, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002017,360470021002017,"Block 2017, Block Group 2, Census Tract 21, Kings County, New York",162
1000000US360470021002018,360470021002018,"Block 2018, Block Group 2, Census Tract 21, Kings County, New York",348
1000000US360470021002019,360470021002019,"Block 2019, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002020,360470021002020,"Block 2020, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002021,360470021002021,"Block 2021, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002022,360470021002022,"Block 2022, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002023,360470021002023,"Block 2023, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002024,360470021002024,"Block 2024, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002025,360470021002025,"Block 2025, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002026,360470021002026,"Block 2026, Block Group 2, Census Tract 21, Kings County, New York",0
1000000US360470021002027,360470021002027,"Block 2027, Block Group 2, Census Tract 21, Kings County, New York",0
