Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.8170623891,1.10518364568,0.0,0.0,2.55330491699,7.80157382632,34.347918194,32.52249986,1.82541833399
 01/01  02:00:00,16.2172402209,1.09408609349,0.0,0.0,2.55330491699,7.21284921042,32.820345233,31.765136066,1.05520916699
 01/01  03:00:00,15.9933561142,1.16456429468,0.0,0.0,2.55330491699,6.91848690247,34.3322106821,33.8546583904,0.477552291749
 01/01  04:00:00,15.9064249586,1.22481429313,0.0,0.0,2.55330491699,6.7713057485,36.2189440905,35.7413917987,0.477552291749
 01/01  05:00:00,17.998616669,1.24051255573,0.0,0.0,3.82705111198,7.57405300124,37.2874515516,36.2322423846,1.05520916699
 01/01  06:00:00,22.5014730068,1.20475643163,0.0,0.0,6.02426329834,9.91545327661,40.6669717212,35.183059844,5.48391187721
 01/01  07:00:00,27.7053707505,1.09040309521,0.0,0.0,6.51253267309,14.7454349813,50.0470545709,31.6621391465,18.3849154244
 01/01  08:00:00,26.8143854324,1.0451478375,0.0,0.0,6.01364874671,17.9699221805,49.7796828725,30.2394536977,19.5402291749
 01/01  09:00:00,22.88601616,1.10107998693,0.0,0.0,3.66783283761,18.1171033345,50.7698627777,31.9998427698,18.7700200079
 01/01  10:00:00,19.9497876944,0.988483361904,0.0,0.0,3.10526160149,15.8560427302,45.2915119894,28.8321194825,16.4593925069
 01/01  11:00:00,16.944087955,0.899410325574,0.0,0.0,3.10526160149,12.9394160272,41.1253581982,26.2063840253,14.9189741729
 01/01  12:00:00,17.016483311,0.824624527781,0.0,0.0,3.10526160149,13.0865971812,36.0172091294,23.9865193327,12.0306897967
 01/01  13:00:00,16.8419854303,0.724747567751,0.0725602333836,0.0,3.10526160149,12.9394160272,30.6810628786,20.1907914159,10.4902714627
 01/01  14:00:00,16.3800866705,0.653829610911,0.123122892425,0.0,3.10526160149,12.4978725653,26.8926809421,17.5577232299,9.33495771219
 01/01  15:00:00,16.185983402,0.599225218328,0.130805170493,0.0,3.10526160149,12.3506914113,24.1486351082,15.9689911465,8.1796439617
 01/01  16:00:00,17.4986287832,0.587904723149,0.0897615935247,0.0,4.02872759285,12.7922348732,25.4756177798,16.1406600676,9.33495771219
 01/01  17:00:00,27.60511874,0.630794721468,0.0245081646555,0.0,6.50191812146,17.7693977319,29.0023138633,18.1269378171,10.8753760462
 01/01  18:00:00,37.4737195842,0.605647352866,0.00911590189683,0.0,8.38069375907,23.1212625696,31.8239909135,17.4826736158,14.3413172977
 01/01  19:00:00,39.7200863028,0.578578025748,0.0216524514008,0.0,10.6415932552,23.1212625696,33.2904504717,16.4459533813,16.8444970904
 01/01  20:00:00,38.7641823044,0.610902118332,0.00270233867226,0.0,12.3080778603,20.4854999863,33.6398047274,17.565516804,16.0742879234
 01/01  21:00:00,38.3803488289,0.66989187474,0.0,0.0,12.456681583,19.8967753704,34.0635800388,19.3371581576,14.7264218812
 01/01  22:00:00,33.0005407252,0.753584792991,0.0,0.0,9.18739968257,17.702556249,33.9005932207,21.869903424,12.0306897967
 01/01  23:00:00,26.2130387005,0.901395329962,0.0,0.0,5.91811778209,14.0365255879,36.9542488178,26.4639773551,10.4902714627
 01/01  24:00:00,20.4933254289,1.07819112983,0.0,0.0,3.54045821811,10.5176760807,37.9648904264,32.0958739657,5.86901646071
 01/02  01:00:00,17.0335833096,1.32170456621,0.0,0.0,2.55330491699,7.80157382632,41.6421206931,39.8151786506,1.82694204245
 01/02  02:00:00,16.6166149021,1.49346077463,0.0,0.0,2.55330491699,7.21284921042,46.2849767351,45.2287419735,1.05623476153
 01/02  03:00:00,16.4423427207,1.61355090118,0.0,0.0,2.55330491699,6.91848690247,49.4682476783,48.9904183316,0.477829346776
 01/02  04:00:00,16.4059049093,1.7242942438,0.0,0.0,2.55330491699,6.7713057485,52.9690996285,52.4912630184,0.477836610153
 01/02  05:00:00,18.5584815096,1.80037739638,0.0,0.0,3.82705111198,7.57405300124,55.9978542607,54.9414437125,1.05641054819
 01/02  06:00:00,23.1197220836,1.82300550842,0.0,0.0,6.02426329834,9.91545327661,61.2223005101,55.7287943654,5.49350614471
 01/02  07:00:00,28.3784097349,1.76344207955,0.0,0.0,6.51253267309,14.7454349813,72.2398239567,53.8179923388,18.4218316179
 01/02  08:00:00,27.6707316484,1.70796469107,0.0,0.0,6.01364874671,18.163451543,71.6048135225,52.0250607934,19.5797527291
 01/02  09:00:00,25.0849750358,1.85362529407,0.0,0.0,4.35151303671,18.8798367041,69.4278490077,50.6198858038,18.8079632039
 01/02  10:00:00,22.1111795873,1.70346168607,0.0,0.0,3.78894180059,16.6187760998,61.7248124002,45.2322195959,16.4925928043
 01/02  11:00:00,19.0168550107,1.52576381264,0.0,0.0,3.78894180059,13.7021493968,54.4197864038,39.4707738665,14.9490125373
 01/02  12:00:00,19.0384835118,1.40021115988,0.0,0.0,3.78894180059,13.8493305508,47.5458436745,35.491044138,12.0547995365
 01/02  13:00:00,18.6541054192,1.31093547026,0.0153388151421,0.0,3.69398621738,13.6338449159,43.0850375566,32.5738182872,10.5112192694
 01/02  14:00:00,18.3177227034,1.23039429032,0.0377806771719,0.0,3.78894180059,13.2606059349,39.1931730089,29.8396389398,9.35353406909
