Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/30  12:00:00,294.507067169,26.9939304041,8.85147335853,0.0,62.886420148,41.4019203762,11.6725509247,0.0,10.5075,1.16505092465
 08/30  13:00:00,291.559279126,26.9939304041,9.75664555925,0.0,62.886420148,41.4019203762,11.6725603191,0.0,10.5075,1.16506031907
 08/30  14:00:00,284.683766591,26.9939304041,10.8096477684,0.0,62.886420148,41.4019203762,11.6723665445,0.0,10.5075,1.16486654448
 08/30  15:00:00,281.2907802,26.9939304041,11.7106398878,0.0,62.886420148,41.4019203762,11.6723420736,0.0,10.5075,1.16484207359
 08/30  16:00:00,282.002552349,26.9939304041,11.7474337469,0.0,62.886420148,41.4019203762,11.6723789947,0.0,10.5075,1.16487899471
 08/30  17:00:00,280.808443837,26.9939304041,11.0658943825,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/30  18:00:00,274.975422111,26.9939304041,9.25519402178,0.0,41.9242800987,36.8599292233,10.5048530351,0.0,9.34,1.1648530351
 08/30  19:00:00,274.149179044,26.9939304041,7.69702311146,0.0,41.9242800987,36.8599292233,10.5046666997,0.0,9.34,1.16466669968
 08/30  20:00:00,249.300561966,26.9939304041,6.01725797378,0.0,34.9369000822,32.3179380704,9.33714242798,0.0,8.1725,1.16464242798
 08/30  21:00:00,181.676706658,26.9939304041,3.85889335848,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/30  22:00:00,121.334155426,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/30  23:00:00,151.638792516,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49931217888,0.0,2.335,1.16431217888
 08/30  24:00:00,128.793632052,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
