Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/12  08:00:00,20.9914030486,2.17605060216,0.0678709263291,0.0,3.71167865564,13.077,19.0433991689,0.0,15.0055,4.03789916891
 06/12  09:00:00,21.3022128848,2.17605060216,0.336147057622,0.0,3.71167865564,13.077,18.4672933858,0.0,15.0055,3.46179338581
 06/12  10:00:00,26.7291936252,2.17605060216,0.73936235246,0.0,3.71167865564,18.077,35.8994443116,0.0,33.0121,2.88734431164
 06/12  11:00:00,28.389158798,2.17605060216,1.28582406869,0.0,3.71167865564,18.077,43.4029669665,0.0,40.51485,2.88811696647
 06/12  12:00:00,28.1386432548,2.17605060216,1.83577607742,0.0,3.71167865564,18.077,38.8997006359,0.0,36.0132,2.88650063591
 06/12  13:00:00,28.237752708,2.17605060216,2.1879096465,0.0,3.71167865564,18.077,34.397435444,0.0,31.51155,2.88588544405
 06/12  14:00:00,22.8548272376,2.17605060216,1.79151186259,0.0,3.71167865564,13.077,23.0913215481,0.0,21.0077,2.08362154809
 06/12  15:00:00,22.8689501902,2.17605060216,1.80883736691,0.0,3.71167865564,13.077,21.4739051844,0.0,19.50715,1.96675518438
 06/12  16:00:00,23.222503468,2.17605060216,2.23556100381,0.0,3.71167865564,13.077,24.8205904005,0.0,22.50825,2.3123404005
 06/12  17:00:00,29.3229228332,2.17605060216,3.32313296747,0.0,3.71167865564,18.077,28.3963966311,0.0,25.50935,2.88704663112
 06/12  18:00:00,29.6014570081,2.17605060216,3.59278509339,0.0,3.71167865564,18.077,29.5469534409,0.0,25.50935,4.03760344089
 06/12  19:00:00,28.152402513,2.17605060216,1.99988292859,0.0,3.71167865564,18.077,29.5484832937,0.0,25.50935,4.03913329371
 06/12  20:00:00,23.6144215579,2.17605060216,0.651298369025,0.0,3.71167865564,13.077,25.9709791694,0.0,22.50825,3.46272916942
 06/12  21:00:00,23.7165275036,2.17605060216,0.24237372038,0.0,3.71167865564,13.077,25.045478085,0.0,21.0077,4.03777808501
 06/12  22:00:00,23.3346920814,2.17605060216,0.0,0.0,3.71167865564,13.077,21.4678342224,0.0,18.0066,3.46123422235
 06/12  23:00:00,24.4627139516,2.17605060216,0.0,0.0,3.71167865564,13.077,4.76275685578,0.0230076280115,3.0011,1.73864922776
 06/12  24:00:00,14.0299680516,2.17605060216,0.0,0.0,1.85583932782,5.577,4.77612886584,0.0367419634056,3.0011,1.73828690243
 06/13  01:00:00,9.772070553,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/13  02:00:00,9.80400583395,0.0,0.0,0.0,0.618613109274,5.0,3.59318858601,0.0,3.0011,0.592088586012
 06/13  03:00:00,9.8103554757,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/13  04:00:00,10.5480624373,0.0,0.0,0.0,0.618613109274,5.0,3.59319446319,0.0,3.0011,0.59209446319
 06/13  05:00:00,12.6379015841,2.17605060216,0.0,0.0,1.85583932782,5.577,5.31061141559,0.788961415585,4.50165,0.02
 06/13  06:00:00,26.1802203319,2.17605060216,0.00627148699543,0.0,3.71167865564,18.077,14.6701305413,0.0,13.50495,1.16518054131
 06/13  07:00:00,25.896874779,2.17605060216,0.00285963851413,0.0,3.71167865564,18.077,25.0540164266,0.0,21.0077,4.04631642662
 06/13  08:00:00,21.0201702018,2.17605060216,0.0941744560649,0.0,3.71167865564,13.077,19.0361846992,0.0,15.0055,4.03068469915
 06/13  09:00:00,21.3378752756,2.17605060216,0.377944899517,0.0,3.71167865564,13.077,18.4673645381,0.0,15.0055,3.46186453814
 06/13  10:00:00,26.9389853227,2.17605060216,0.945068105717,0.0,3.71167865564,18.077,35.899304107,0.0,33.0121,2.88720410702
 06/13  11:00:00,29.1295797201,2.17605060216,1.99555792551,0.0,3.71167865564,18.077,43.4029592549,0.0,40.51485,2.8881092549
 06/13  12:00:00,29.5814404495,2.17605060216,3.22941867848,0.0,3.71167865564,18.077,38.9001996317,0.0,36.0132,2.88699963166
 06/13  13:00:00,30.075545137,2.17605060216,3.98616743141,0.0,3.71167865564,18.077,34.3973235433,0.0,31.51155,2.88577354335
 06/13  14:00:00,24.3862892589,2.17605060216,3.28653056407,0.0,3.71167865564,13.077,23.3196050185,0.0,21.0077,2.31190501849
 06/13  15:00:00,24.1721996691,2.17605060216,3.07444021157,0.0,3.71167865564,13.077,21.8195257592,0.0,19.50715,2.31237575917
 06/13  16:00:00,23.101173346,2.17605060216,2.11284744715,0.0,3.71167865564,13.077,24.2476833475,0.0,22.50825,1.73943334749
 06/13  17:00:00,27.781111279,2.17605060216,1.82158587607,0.0,3.71167865564,18.077,28.3965811516,0.0,25.50935,2.88723115162
 06/13  18:00:00,27.4299378175,2.17605060216,1.48529507295,0.0,3.71167865564,18.077,29.5471616238,0.0,25.50935,4.03781162384
 06/13  19:00:00,27.0757305471,2.17605060216,1.14596232958,0.0,3.71167865564,18.077,29.548112777,0.0,25.50935,4.03876277703
 06/13  20:00:00,23.8185185142,2.17605060216,0.994151971512,0.0,3.71167865564,13.077,26.5444657874,0.0,22.50825,4.03621578739
 06/13  21:00:00,24.5280625074,2.17605060216,1.11271213303,0.0,3.71167865564,13.077,24.4705284596,0.0,21.0077,3.46282845962
 06/13  22:00:00,24.2990726621,2.17605060216,0.88693880311,0.0,3.71167865564,13.077,21.4677744382,0.0,18.0066,3.46117443819
 06/13  23:00:00,25.30101438,2.17605060216,0.735642135424,0.0,3.71167865564,13.077,4.73958855905,0.0,3.0011,1.73848855905
 06/13  24:00:00,14.3255368101,2.17605060216,0.159775444383,0.0,1.85583932782,5.577,4.7393039348,0.0,3.0011,1.7382039348
 06/14  01:00:00,9.84925083474,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/14  02:00:00,9.86097335458,0.0,0.0,0.0,0.618613109274,5.0,3.59314514998,0.0,3.0011,0.592045149976
 06/14  03:00:00,9.86459831788,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/14  04:00:00,10.0328985208,0.0,0.0,0.0,0.618613109274,5.0,3.59315109622,0.0,3.0011,0.592051096223
