Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/10  04:00:00,136.594322992,1.07525605804,17.64837145,0.0,43.513341876,52.539744,13.7337774127,0.278521042592,4.83426,8.62099637006
 02/10  05:00:00,143.813264958,1.43367474406,22.3009158959,0.0,43.513341876,52.539744,5.34780403312,0.49354403312,4.83426,0.02
 02/10  06:00:00,176.304331049,3.28763907547,52.7104116949,0.0,43.513341876,52.539744,5.87124164481,1.01698164481,4.83426,0.02
 02/10  07:00:00,195.278236983,73.2500246041,0.0,0.0,43.513341876,53.238744,1765.46001283,1752.00487514,4.83426,8.62087768408
 02/10  08:00:00,353.844884854,73.2500246041,0.0,0.0,220.879908,53.238744,1491.92625184,1460.68897678,4.83426,26.4030150593
 02/10  09:00:00,446.140730578,73.2500246041,0.0015154285258,0.0,220.879908,145.652643033,1192.07464906,1129.20225618,36.25695,26.6154428778
 02/10  10:00:00,446.081234481,73.2500246041,0.00185998227636,0.0,220.879908,145.652643033,1132.95397898,1042.83386631,36.25695,53.8631626617
 02/10  11:00:00,451.596706876,73.2686415764,0.00132308453206,0.0,220.879908,151.653867033,1041.52644357,948.225515326,48.3426,44.9583282436
 02/10  12:00:00,452.5463651,73.4598486456,0.0,0.0,220.879908,151.653867033,981.686658082,879.177959665,48.3426,54.1660984168
 02/10  13:00:00,451.951189196,73.8965683561,0.0,0.0,220.879908,151.653867033,954.826176917,852.136097271,48.3426,54.3474796459
 02/10  14:00:00,446.187502193,74.1516877738,0.0,0.0,220.879908,145.652643033,944.203959218,865.566732678,24.1713,54.46592654
 02/10  15:00:00,446.340860951,74.2934988626,0.0,0.0,220.879908,145.652643033,944.656926324,866.597569234,24.1713,53.8880570895
 02/10  16:00:00,438.484102998,74.1736229281,0.0,0.0,220.879908,137.835547516,895.22492792,845.386622697,4.83426,45.0040452226
 02/10  17:00:00,432.781529512,73.2582557295,0.0,0.0,220.879908,133.019064,837.740543875,788.301176782,4.83426,44.6051070928
 02/10  18:00:00,368.442337029,73.2500246041,0.0,0.0,220.879908,53.238744,982.88230618,942.360120306,4.83426,35.687925874
 02/10  19:00:00,371.43358624,73.2500246041,0.0,0.0,220.879908,53.238744,1031.87664366,982.249062294,4.83426,44.7933213622
 02/10  20:00:00,371.404558821,73.2500246041,0.0,0.0,220.879908,53.238744,1045.35600942,1023.14284732,4.83426,17.3789021001
 02/10  21:00:00,371.403811208,73.2500246041,0.0,0.0,220.879908,53.238744,1076.33545553,1062.81343553,4.83426,8.68776000377
 02/10  22:00:00,117.314045225,0.0,0.0,0.0,43.513341876,52.539744,13.5223408596,0.0,4.83426,8.68808085962
 02/10  23:00:00,117.412625704,0.0,0.0,0.0,43.513341876,52.539744,13.482348124,0.0,4.83426,8.64808812398
 02/10  24:00:00,118.525435194,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 02/11  01:00:00,139.523702844,1.07525605804,20.5930997251,0.0,43.513341876,52.539744,5.07886481249,0.224604812489,4.83426,0.02
 02/11  02:00:00,146.562670683,1.61288408706,26.9346372528,0.0,43.513341876,52.539744,13.839037206,0.391576306494,4.83426,8.61320089953
 02/11  03:00:00,150.276993597,1.9720947771,30.1940364551,0.0,43.513341876,52.539744,5.35206508222,0.497805082224,4.83426,0.02
 02/11  04:00:00,217.116490758,5.16944805717,92.83771694,0.0,43.513341876,52.539744,6.51861490232,1.66435490232,4.83426,0.02
 02/11  05:00:00,201.689684144,4.19646995345,78.3233313988,0.0,43.513341876,52.539744,6.81820710204,1.96394710204,4.83426,0.02
 02/11  06:00:00,220.636266754,5.24558744182,95.9963959825,0.0,43.513341876,52.539744,8.58716769324,3.73290769324,4.83426,0.02
 02/11  07:00:00,201.724743217,9.10595145589,73.546329189,0.0,43.513341876,52.539744,19.8574691309,6.41000639605,4.83426,8.61320273487
 02/11  08:00:00,198.456339028,5.24558744182,91.902477443,0.0,43.513341876,52.539744,10.6908096691,5.83654966909,4.83426,0.02
 02/11  09:00:00,179.934129273,4.19646995345,74.7062175626,0.0,43.513341876,52.539744,8.95534539591,4.10108539591,4.83426,0.02
 02/11  10:00:00,205.340430805,5.24558744182,98.6811026524,0.0,43.513341876,52.539744,9.16439634447,4.31013634447,4.83426,0.02
 02/11  11:00:00,182.439795622,3.81028799886,77.567288248,0.0,43.513341876,52.539744,24.7086316886,2.42045710965,4.83426,17.453914579
 02/11  12:00:00,153.328616399,2.27744431973,49.4854439287,0.0,43.513341876,52.539744,14.5946291714,1.09920521477,4.83426,8.66116395659
 02/11  13:00:00,122.782163497,1.07525605804,21.5339397511,0.0,43.513341876,52.539744,14.035580306,0.540012715142,4.83426,8.66130759081
 02/11  14:00:00,99.8813267943,0.0,0.0,0.0,43.513341876,52.539744,13.4874059191,0.0,4.83426,8.65314591913
 02/11  15:00:00,121.724318678,1.07525605804,20.3945158705,0.0,43.513341876,52.539744,13.8689539668,0.381382878674,4.83426,8.6533110881
 02/11  16:00:00,99.9032338389,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 02/11  17:00:00,120.524489724,1.07525605804,19.4075098313,0.0,43.513341876,52.539744,13.8728638137,0.425451685622,4.83426,8.61315212809
 02/11  18:00:00,133.949207164,1.07525605804,17.9231750796,0.0,43.513341876,52.539744,5.35340187518,0.49914187518,4.83426,0.02
 02/11  19:00:00,168.080399832,2.6932993637,46.937785669,0.0,43.513341876,52.539744,5.85527416993,1.00101416993,4.83426,0.02
 02/11  20:00:00,194.585615424,3.84561517552,71.5443431596,0.0,43.513341876,52.539744,6.64370125909,1.78944125909,4.83426,0.02
 02/11  21:00:00,204.06691215,4.25112310489,80.5487124269,0.0,43.513341876,52.539744,7.63781114533,2.78355114533,4.83426,0.02
 02/11  22:00:00,212.896510899,4.78330679342,88.9211486617,0.0,43.513341876,52.539744,45.9217261506,5.75431570462,4.83426,35.333150446
 02/11  23:00:00,207.71226753,4.65875060185,84.2805870889,0.0,43.513341876,52.539744,12.0213195154,7.16705951542,4.83426,0.02
 02/11  24:00:00,208.800916276,4.78330679342,84.2827177316,0.0,43.513341876,52.539744,14.4568540469,9.60259404691,4.83426,0.02
 02/12  01:00:00,203.266800522,4.65875060185,79.9170445498,0.0,43.513341876,52.539744,15.841055622,10.986795622,4.83426,0.02
 02/12  02:00:00,203.10847362,4.78330679342,79.6400465891,0.0,43.513341876,52.539744,28.4453151357,14.9978507178,4.83426,8.61320441796
 02/12  03:00:00,199.289897158,4.65875060185,75.9986275916,0.0,43.513341876,52.539744,22.2094599628,17.3551999628,4.83426,0.02
 02/12  04:00:00,204.610310284,9.28366483732,76.6719922109,0.0,43.513341876,52.539744,29.995603925,25.141343925,4.83426,0.02
 02/12  05:00:00,198.275844055,5.06787406039,74.155577124,0.0,43.513341876,52.539744,29.6655725241,24.8113125241,4.83426,0.02
 02/12  06:00:00,202.523302154,8.05629446171,75.4110853913,0.0,43.513341876,52.539744,38.1139978745,33.2597378745,4.83426,0.02
 02/12  07:00:00,198.997210973,9.56823210428,73.3601320431,0.0,43.513341876,52.539744,38.5253674264,33.6711074264,4.83426,0.02
 02/12  08:00:00,181.356599298,4.78330679342,75.5450583777,0.0,43.513341876,52.539744,42.1757703413,28.7283056196,4.83426,8.61320472163
 02/12  09:00:00,179.746223886,4.65875060185,74.0889594963,0.0,43.513341876,52.539744,31.8542853464,27.0000253464,4.83426,0.02
 02/12  10:00:00,181.756971545,4.78330679342,75.9251754169,0.0,43.513341876,52.539744,31.5312202852,26.6769602852,4.83426,0.02
 02/12  11:00:00,180.100618913,4.65875060185,74.4243782887,0.0,43.513341876,52.539744,46.7252982901,24.4363413114,4.83426,17.4546969787
 02/12  12:00:00,183.401338886,4.78330679342,76.6457048518,0.0,43.513341876,52.539744,36.5225130731,23.0268386429,4.83426,8.66141443019
 02/12  13:00:00,181.089709541,4.65875060185,75.4509275102,0.0,43.513341876,52.539744,33.9065127433,20.4126295146,4.83426,8.65962322861
 02/12  14:00:00,183.523738582,4.78330679342,77.6578942705,0.0,43.513341876,52.539744,32.92699563,19.4331842137,4.83426,8.65955141629
 02/12  15:00:00,174.63083832,4.24561772813,69.4004627236,0.0,43.513341876,52.539744,29.5077503281,16.0202675577,4.83426,8.65322277039
 02/12  16:00:00,165.494290394,3.66918903903,61.0003471918,0.0,43.513341876,52.539744,18.9087457247,14.0544857247,4.83426,0.02
 02/12  17:00:00,185.266555712,4.83795994486,79.5266907828,0.0,43.513341876,52.539744,34.4790105267,21.0315995938,4.83426,8.61315093287
 02/12  18:00:00,188.967964281,4.42488810741,71.813743867,0.0,43.513341876,52.539744,27.6628076679,22.8085476679,4.83426,0.02
 02/12  19:00:00,203.562009462,5.01716928786,79.7097508657,0.0,43.513341876,52.539744,35.6752005553,30.8209405553,4.83426,0.02
 02/12  20:00:00,193.758302218,4.42488810741,70.225457098,0.0,43.513341876,52.539744,36.2711610531,31.4169010531,4.83426,0.02
 02/12  21:00:00,202.519897803,5.01716928786,78.2818672981,0.0,43.513341876,52.539744,44.5412366633,39.6869766633,4.83426,0.02
 02/12  22:00:00,192.129960609,4.42488810741,68.8276054985,0.0,43.513341876,52.539744,89.6781014212,49.5120396169,4.83426,35.3318018043
 02/12  23:00:00,204.560361157,9.9266507903,75.9886191327,0.0,43.513341876,52.539744,73.9243774027,69.0701174027,4.83426,0.02
 02/12  24:00:00,197.265170509,11.7689020396,66.0179558025,0.0,43.513341876,52.539744,78.8895692193,74.0353092193,4.83426,0.02
 02/13  01:00:00,202.277712939,11.4160584605,72.2383298893,0.0,43.513341876,52.539744,94.1728005822,89.3185405822,4.83426,0.02
 02/13  02:00:00,199.643523689,18.2996380205,62.863118455,0.0,43.513341876,52.539744,107.676452214,94.2211312615,4.83426,8.62106095203
