Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/10  24:00:00,56.1270783849,0.0,0.0,0.0,15.863942322,29.242365,8.96150857272,0.0,3.20568,5.75582857272
 01/11  01:00:00,60.2090411418,1.42633548136,3.41735294789,0.0,15.863942322,29.242365,4.50595145623,1.28027145623,3.20568,0.02
 01/11  02:00:00,61.1076299213,1.7829193517,3.95411488398,0.0,15.863942322,29.242365,8.14152396791,2.05114860226,3.20568,2.88469536565
 01/11  03:00:00,59.8120747747,1.42633548136,3.01945333982,0.0,15.863942322,29.242365,5.78083040581,2.55515040581,3.20568,0.02
 01/11  04:00:00,60.8098118753,1.7829193517,3.65980196294,0.0,15.863942322,29.242365,10.583429564,4.49314585635,3.20568,2.88460370767
 01/11  05:00:00,61.1193367036,2.66551644496,2.87530411697,0.0,15.863942322,29.242365,33.127459562,27.0370169401,3.20568,2.8847626219
 01/11  06:00:00,62.6995312759,3.49690793839,3.63107435373,0.0,15.863942322,29.242365,35.0204687556,31.7947887556,3.20568,0.02
 01/11  07:00:00,65.7916634266,7.6489882942,0.00107716020086,0.0,15.863942322,29.818365,668.584283093,662.493869064,3.20568,2.88473402987
 01/11  08:00:00,124.198024332,7.6489882942,0.0,0.0,80.527626,29.818365,488.828841319,482.734357136,3.20568,2.88880418306
 01/11  09:00:00,166.382629845,7.6489882942,0.00338802488388,0.0,80.527626,75.0917375,404.762552478,369.142300697,24.0426,11.5776517811
 01/11  10:00:00,166.377782423,7.6489882942,0.00222406529448,0.0,80.527626,75.0917375,368.315498257,323.867851091,24.0426,20.4050471658
 01/11  11:00:00,170.36580097,7.6489882942,0.00128897501444,0.0,80.527626,79.0911225,344.783148409,295.220841881,32.0568,17.5055065277
 01/11  12:00:00,171.11676442,7.6489882942,0.0,0.0,80.527626,79.0911225,312.434825044,256.97741318,32.0568,23.4006118636
