Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/13  01:00:00,40.8555644785,5.53175665066,0.0460175382582,6.03075056738,11.6412384099,10.0650221343,39.3329635696,33.5675816365,0.0,5.76538193307
 12/13  02:00:00,39.6733369639,5.55132722116,0.040290207757,6.39545784262,10.0992000411,10.047477231,39.2007342552,33.4415405533,0.0,5.75919370195
 12/13  03:00:00,38.2827003982,5.57423891378,0.0339094127635,6.84785090445,8.25718729233,10.0299323277,33.9592189559,33.9392189559,0.0,0.02
 12/13  04:00:00,38.4718683821,5.58360871633,0.0294964701829,7.03205810099,8.25718729233,10.0299323277,40.0668601093,34.3078587307,0.0,5.75900137864
 12/13  05:00:00,40.3361793292,5.59541763477,0.0254354579519,7.28193296832,8.25718729233,11.6354268332,41.0081789313,35.2424583124,0.0,5.76572061884
 12/13  06:00:00,47.2776290927,5.56559055324,0.0263007590703,6.67243598028,12.1011305571,15.3678112995,38.9669070936,33.1824315393,0.0,5.78447555426
 12/13  07:00:00,72.6959053877,5.3945110748,0.451389850883,2.30800870459,19.7275818095,37.2640762949,47.6047254839,30.1986809997,0.0,17.4060444842
 12/13  08:00:00,85.79639546,5.49412368751,1.73808905241,1.06974017103,24.3117294858,51.2795993405,44.8735038331,27.3919072127,0.0,17.4815966204
 12/13  09:00:00,72.9918113392,5.38312249385,0.745649369087,2.52808024256,23.6694662846,40.6342015617,50.8990120189,21.4542750792,0.0,29.4447369397
 12/13  10:00:00,70.7889968343,5.42184230061,2.52508666477,3.51467807336,23.6694662846,35.6302164847,63.0916880221,21.5877772747,18.025,23.4789107473
 12/13  11:00:00,55.039734692,5.49714358283,2.62572357519,5.1863296049,18.7433767983,22.9618409725,63.3579915563,21.9018149511,18.025,23.4311766052
 12/13  12:00:00,54.7535854166,5.48208895948,2.69173313813,4.85161559044,18.7433767983,22.9618409725,62.1925434691,20.7898512655,18.025,23.3776922036
 12/13  13:00:00,54.2273329713,5.46278086086,2.55287883811,4.44007872716,18.5889407304,23.1597249699,60.3207283226,18.9219210006,18.025,23.373807322
 12/13  14:00:00,54.4159830264,5.4634671172,2.48158021573,4.45283538477,18.7433767983,23.2517909448,60.7301699762,19.3370021682,18.025,23.368167808
 12/13  15:00:00,54.5049076003,5.46955161579,2.4426516071,4.57460426358,18.7433767983,23.2517909448,55.882080659,20.3209278148,18.025,17.5361528442
 12/13  16:00:00,54.0663686764,5.46335849498,2.43213891406,4.44272678308,18.7433767983,22.9618409725,63.2004741034,21.7990708436,18.025,23.3764032598
 12/13  17:00:00,63.0818607369,5.45000487442,1.62875117244,4.17162599539,18.7433767983,27.431320555,45.4820651138,21.6917056297,18.025,5.76535948409
 12/13  18:00:00,73.746387497,5.36997359313,0.20063027497,2.27191540748,17.6635504202,40.6971502883,28.2126343938,22.4348422195,0.0,5.77779217428
 12/13  19:00:00,79.48980507,5.35459552665,0.555134449346,1.17102597123,27.5259009287,37.3340067412,37.6833354852,26.0848189934,0.0,11.5985164918
 12/13  20:00:00,81.9618896539,5.38504764283,0.950276040948,0.892428250806,33.8341110165,33.3544677425,38.3212062649,26.760397461,0.0,11.560808804
 12/13  21:00:00,90.9563009924,5.50424403479,2.00879243954,0.554971863167,36.5179666069,38.8247702939,39.8396164954,28.2801584782,0.0,11.5594580171
 12/13  22:00:00,85.6602430921,5.54608508422,2.3158066885,0.424741675525,32.965339924,36.8579353714,40.2233504651,28.6138055886,0.0,11.6095448765
 12/13  23:00:00,60.8212659457,5.37622473354,0.803214910696,0.81563438757,25.6355707503,20.6438685092,39.1838133216,27.6104757427,0.0,11.5733375789
 12/13  24:00:00,41.3897047178,5.3337721065,0.171527035087,1.61153691508,15.0252895274,11.7056064465,34.504808006,28.7329442119,0.0,5.7718637941
 12/14  01:00:00,37.8888003895,5.40134466631,0.089581929589,3.15082978153,11.6412384099,10.0650221343,36.2788975794,30.513161914,0.0,5.76573566538
 12/14  02:00:00,37.1569537371,5.4398728565,0.0622886433934,3.96853013605,10.0992000411,10.047477231,31.2061904996,31.1861904996,0.0,0.02
 12/14  03:00:00,35.8567208915,5.46635684378,0.0488738096362,4.51478216495,8.25718729233,10.0299323277,37.3657078751,31.6061494478,0.0,5.75955842731
 12/14  04:00:00,36.2089305649,5.48408007435,0.0432483452736,4.8548944851,8.25718729233,10.0299323277,37.933043654,32.1736659934,0.0,5.75937766062
 12/14  05:00:00,38.2320292088,5.50346635456,0.0381223525643,5.25704462275,8.25718729233,11.6354268332,33.3659307375,33.3459307375,0.0,0.02
 12/14  06:00:00,45.5035221132,5.48813323431,0.0381609538388,4.96391481996,12.1011305571,15.3678112995,43.6629606804,32.1147235268,0.0,11.5482371536
 12/14  07:00:00,71.6879540122,5.3704192572,0.694383610721,1.08114510235,19.7275818095,37.2640762949,38.5000475007,26.8879755734,0.0,11.6120719273
 12/14  08:00:00,86.0394981409,5.55800865279,2.40080102972,0.586226971293,24.3117294858,51.2795993405,42.817875962,25.3334117666,0.0,17.4844641954
 12/14  09:00:00,71.7835526572,5.33416097348,0.933831139301,1.18058813301,23.6694662846,40.6342015617,55.6338054725,20.3000908302,0.0,35.3337146423
 12/14  10:00:00,68.9892181641,5.3373981266,2.95758059551,1.36684122403,23.6694662846,35.6302164847,60.7910612576,19.2881189957,18.025,23.4779422619
 12/14  11:00:00,52.7896303672,5.38395198111,2.81658737244,2.85854568975,18.7433767983,22.9618409725,61.5083006493,20.0530337108,18.025,23.4302669385
 12/14  12:00:00,53.0241209574,5.39731421547,2.81204465872,3.08660874861,18.7433767983,22.9618409725,61.8381759006,20.4336140255,18.025,23.3795618752
 12/14  13:00:00,52.6067190924,5.38365667468,2.68420974957,2.76725291385,18.5889407304,23.1597249699,60.1074552188,18.7092310921,18.025,23.3732241267
 12/14  14:00:00,52.4454261031,5.36505480448,2.67581622871,2.38644933679,18.7433767983,23.2517909448,52.6789077919,17.1198629162,18.025,17.5340448757
 12/14  15:00:00,52.0999390206,5.34891073547,2.71863600815,2.01429298178,18.7433767983,23.2517909448,56.8981148304,15.4941738119,18.025,23.3789410185
 12/14  16:00:00,50.9779026952,5.30164236634,3.03702160901,0.911088041778,18.7433767983,22.9618409725,52.3816148108,10.9826069206,18.025,23.3740078902
 12/14  17:00:00,60.2273427776,5.29363054145,2.53469784769,0.567528789636,18.7433767983,27.431320555,31.5942248722,7.80363301469,18.025,5.76559185748
 12/14  18:00:00,72.9652054292,5.35685610936,1.49092574507,0.213546262158,17.6635504202,40.6971502883,12.9808840002,7.20264751063,0.0,5.77823648962
 12/14  19:00:00,80.4204076142,5.4668545265,2.53347160157,0.0110195390549,27.5259009287,37.3340067412,20.532122704,8.93321297302,0.0,11.598909731
 12/14  20:00:00,83.6892696105,5.56659773517,3.38852510103,0.0,33.8341110165,33.3544677425,20.3676092173,8.80628841301,0.0,11.5613208042
 12/14  21:00:00,93.1149278891,5.71733534005,4.50929024206,0.0,36.5179666069,38.8247702939,15.0883578086,9.29877589149,0.0,5.78958191708
 12/14  22:00:00,88.0884397759,5.77902080476,4.93579403604,0.0,32.965339924,36.8579353714,25.188575053,7.78205144655,0.0,17.4065236064
 12/14  23:00:00,62.3609496748,5.55216971991,2.98257825934,0.0,25.6355707503,20.6438685092,20.2739961533,8.70029484291,0.0,11.5737013104
 12/14  24:00:00,41.1301962826,5.39296949025,1.4643519998,0.0,15.0252895274,11.7056064465,16.1600555515,10.3881747786,0.0,5.77188077296
 12/15  01:00:00,35.5386515579,5.35551486869,0.93608911804,0.0,11.6412384099,10.0650221343,16.8977746934,11.1319722516,0.0,5.76580244179
