Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,148.171630913,30.8976316354,24.258565698,0.0,34.4311606118,33.1021868926,196.200008592,54.3892673251,3.33212,138.478621267
 01/01  02:00:00,148.563744305,30.8976316354,24.5884492827,0.0,34.4311606118,33.1021868926,148.445493903,42.728031291,3.33212,102.385342612
 01/01  03:00:00,130.687926558,30.8976316354,24.1904743121,0.0,19.466279405,30.610668775,146.38294242,35.7590237079,3.33212,107.291798712
 01/01  04:00:00,130.669080516,30.8976316354,24.1866235968,0.0,19.466279405,30.610668775,143.25260424,31.9033379533,3.33212,108.017146286
 01/01  05:00:00,139.222180816,30.8976316354,26.1695382355,0.0,19.466279405,30.610668775,171.497871653,29.8968936141,3.33212,138.268858038
 01/01  06:00:00,153.872623383,30.8976316354,28.5776521604,0.0,19.466279405,30.610668775,208.710198527,29.0531502648,8.3303,171.326748262
 01/01  07:00:00,256.475696372,32.0953935072,57.7209343193,0.0,42.6918050922,54.3732441037,293.043739512,28.5490087178,16.6606,247.834130794
 01/01  08:00:00,320.7084781,35.6886791226,75.0364028087,0.0,49.3960418185,88.5934452969,612.779972731,174.32635545,24.9909,413.462717281
 01/01  09:00:00,357.957007877,35.6886791226,86.1042033263,0.0,57.6566862989,112.030105488,827.130402246,203.995516169,33.3212,589.813686077
 01/01  10:00:00,315.183659291,35.912377886,99.1554550247,0.0,50.9524495726,81.1684271793,682.497518708,196.500186436,66.8089,419.188432271
 01/01  11:00:00,268.606049365,36.02666903,97.392273856,0.0,42.6918050922,68.9656133826,603.029351368,198.571091035,83.4695,320.988760333
 01/01  12:00:00,263.745667711,36.1066715363,96.0840791943,0.0,38.286128036,68.9656133826,540.84850281,201.729252195,83.4695,255.649750615
 01/01  13:00:00,269.120633475,36.2489725625,101.975889603,0.0,38.286128036,68.9656133826,465.474694523,194.770900798,83.4695,187.234293725
 01/01  14:00:00,249.553044096,36.3850899951,101.072294113,0.0,31.5818913096,56.727595265,451.944941024,189.563892305,75.1392,187.241848719
 01/01  15:00:00,247.054205744,36.4363147285,98.4999137191,0.0,31.5818913096,56.727595265,436.108771119,189.593004816,66.8089,179.706866302
 01/01  16:00:00,236.550752119,36.3812324752,88.1890188824,0.0,31.5818913096,56.727595265,451.477205704,195.155942353,75.1392,181.18206335
 01/01  17:00:00,250.380974462,36.0068850477,65.0521031236,0.0,31.5818913096,61.661095265,441.178684314,205.533334146,91.7998,143.845550167
 01/01  18:00:00,271.18307285,35.6886791226,50.3487208465,0.0,31.5818913096,70.9729253606,453.042041156,224.315693112,49.9818,178.744548044
 01/01  19:00:00,341.128050118,35.6886791226,58.6183961783,0.0,80.3315023541,83.7685254822,496.57861426,232.592642524,49.9818,214.004171736
 01/01  20:00:00,356.426410281,35.6886791226,69.9988714521,0.0,102.000620287,77.6748002752,538.564220912,224.254176062,33.3212,280.98884485
 01/01  21:00:00,383.872298463,35.6886791226,76.9685015877,0.0,108.704857014,91.4735406516,526.648222478,220.326786105,33.3212,273.000236373
 01/01  22:00:00,355.317796583,35.6886791226,76.6607091222,0.0,95.2963835608,89.1510273009,529.575166617,224.182367585,24.9909,280.401899032
 01/01  23:00:00,297.266002284,35.6886791226,71.8644057429,0.0,80.3315023541,63.3799339444,663.908360885,237.477347487,16.6606,409.770413399
 01/01  24:00:00,214.946939802,35.6886791226,53.976567682,0.0,42.6918050922,48.4199368926,508.269539354,256.144415145,8.3303,243.794824208
 01/02  01:00:00,134.695342936,30.8976316354,22.2384833471,0.0,25.5240853573,30.610668775,196.977082915,55.3409516021,3.33212,138.304011313
 01/02  02:00:00,125.141485973,30.8976316354,20.0148074137,0.0,19.418418834,29.3649097162,150.983336086,46.1110907455,3.33212,101.540125341
 01/02  03:00:00,116.181552126,30.8976316354,18.962552938,0.0,12.7620426787,28.1191506574,152.566607835,41.350450196,3.33212,107.884037639
 01/02  04:00:00,115.294111774,30.8976316354,18.0872429014,0.0,12.7620426787,28.1191506574,144.495815057,39.6250289791,3.33212,101.538666078
 01/02  05:00:00,123.137164301,30.8976316354,19.3551226127,0.0,12.7620426787,28.1191506574,181.075068714,39.4461673736,3.33212,138.29678134
 01/02  06:00:00,157.540340058,30.8976316354,26.1416678521,0.0,25.5240853573,30.610668775,292.667836854,39.9891796594,8.3303,244.348357195
 01/02  07:00:00,279.927718406,30.8976316354,50.7349592023,0.0,51.0481707146,78.1489452969,469.71925042,39.1335706306,16.6606,413.925079789
 01/02  08:00:00,361.129649562,35.7003823435,79.4573477152,0.0,64.3609230253,109.708623606,824.206711001,249.997281131,24.9909,549.21852987
 01/02  09:00:00,300.277081404,35.6886791226,66.8735546042,0.0,51.0481707146,80.7689615957,757.441359263,304.295752595,33.3212,419.824406669
 01/02  10:00:00,278.633649971,35.692258646,73.4423164178,0.0,51.0481707146,71.0224615957,676.21359885,288.930047381,66.8089,320.47465147
 01/02  11:00:00,235.550420558,35.7569635589,79.0430388441,0.0,32.1804615127,65.7244621605,615.969864836,277.398856662,83.4695,255.101508173
 01/02  12:00:00,264.397363013,35.8289750958,107.036418662,0.0,32.1804615127,65.7244621605,536.638453929,265.53139383,83.4695,187.637560099
 01/02  13:00:00,275.418645168,35.8770858962,118.680512319,0.0,32.1804615127,65.7244621605,528.558342783,257.778896567,83.4695,187.309946216
 01/02  14:00:00,260.834715178,35.9257605822,113.703056711,0.0,32.1804615127,55.9779621605,509.381589832,254.171442015,75.1392,180.070947817
 01/02  15:00:00,251.604541851,35.9740238917,104.382192552,0.0,32.1804615127,55.9779621605,503.158558734,249.641895761,66.8089,186.707762973
 01/02  16:00:00,229.333455324,36.0015604186,82.1411671103,0.0,32.1804615127,55.9779621605,504.415643764,249.500044923,75.1392,179.776398841
 01/02  17:00:00,243.17142894,35.8040057082,58.6550759399,0.0,32.1804615127,60.9114621605,479.66938136,242.572236721,91.7998,145.297344639
 01/02  18:00:00,272.778976314,35.6886791226,45.0480248877,0.0,32.1804615127,77.5397301883,510.347581387,253.047898345,49.9818,207.317883042
 01/02  19:00:00,346.680496241,35.6886791226,64.8999905743,0.0,77.122965704,86.2600435998,693.410115628,258.079131507,49.9818,385.349184122
 01/02  20:00:00,361.214049344,35.6886791226,71.8398097379,0.0,102.647051061,80.1663183927,560.027584941,245.317553572,33.3212,281.388831369
 01/02  21:00:00,390.923600887,35.6886791226,76.2290439402,0.0,115.40909374,92.7192997104,551.37793839,237.616246103,33.3212,280.440492286
 01/02  22:00:00,383.315484051,35.6886791226,92.1655628302,0.0,102.647051061,94.1340635361,670.651540767,230.836044424,24.9909,414.824596343
 01/02  23:00:00,307.910567057,35.6886791226,83.2759728036,0.0,77.122965704,65.871452062,564.313814651,230.806072347,16.6606,316.847142304
 01/02  24:00:00,220.121255233,35.6886791226,63.5300002629,0.0,38.286128036,48.4199368926,420.36349291,240.917828077,8.3303,171.115364833
 01/03  01:00:00,131.721858778,30.8976316354,19.2525662822,0.0,25.5240853573,30.610668775,193.856770191,52.2042117858,3.33212,138.320438405
 01/03  02:00:00,125.089389522,30.8976316354,19.9340957577,0.0,19.418418834,29.3649097162,153.760578584,42.5230565672,3.33212,107.905402017
 01/03  03:00:00,117.818945692,30.8976316354,20.563697534,0.0,12.7620426787,28.1191506574,141.19456485,36.3053744095,3.33212,101.55707044
 01/03  04:00:00,118.386787736,30.8976316354,21.1413574434,0.0,12.7620426787,28.1191506574,143.883950984,32.6423897284,3.33212,107.909441255
 01/03  05:00:00,128.07704671,30.8976316354,23.6187322821,0.0,12.7620426787,28.1191506574,172.229074793,30.5393876498,3.33212,138.357567143
 01/03  06:00:00,164.06141844,30.8976316354,31.9571772633,0.0,25.5240853573,30.610668775,276.557500125,29.1017685116,8.3303,239.125431613
 01/03  07:00:00,302.323066527,32.0953935072,70.0665528247,0.0,51.0481707146,78.1489452969,459.965489373,27.2812974295,16.6606,416.023591944
 01/03  08:00:00,380.993684891,35.6886791226,97.4038637976,0.0,64.3609230253,109.708623606,725.539812046,148.126981025,24.9909,552.421931021
 01/03  09:00:00,311.016584967,35.6886791226,76.2569478442,0.0,51.0481707146,80.7689615957,622.658108977,165.261057727,33.3212,424.075851251
 01/03  10:00:00,273.415753868,36.1904584329,67.0766715341,0.0,51.0481707146,71.0224615957,554.199818694,167.036091696,66.8089,320.354826998
 01/03  11:00:00,210.543589707,36.3027622427,53.1463209058,0.0,32.1804615127,65.7244621605,497.627317101,158.588806176,83.4695,255.569010925
 01/03  12:00:00,200.515928326,36.3515180778,42.5236990742,0.0,32.1804615127,65.7244621605,441.728246067,171.262506816,83.4695,186.996239251
 01/03  13:00:00,194.476639859,36.3866750898,37.0103027179,0.0,32.1804615127,65.7244621605,469.000222582,204.43316387,83.4695,181.097558712
 01/03  14:00:00,184.081742318,36.4173680632,36.1535088572,0.0,32.1804615127,55.9779621605,472.712659836,210.512865965,75.1392,187.060593871
 01/03  15:00:00,183.77628291,36.4447003378,35.8146336181,0.0,32.1804615127,55.9779621605,456.240697336,206.751405712,66.8089,182.680391624
 01/03  16:00:00,183.163297018,36.4590489877,34.9925302119,0.0,32.1804615127,55.9779621605,480.940617231,221.853155784,75.1392,183.948261447
 01/03  17:00:00,220.570163818,36.1666605157,35.0359760737,0.0,32.1804615127,60.9114621605,433.706400044,202.190517095,91.7998,139.716082949
 01/03  18:00:00,267.672233726,35.6886791226,39.4318365785,0.0,32.1804615127,77.5397301883,447.879219154,184.373294003,49.9818,213.52412515
 01/03  19:00:00,338.292030514,35.6886791226,56.0318319488,0.0,77.122965704,86.2600435998,624.680831519,188.887177446,49.9818,385.811854073
 01/03  20:00:00,353.168810529,35.6886791226,63.6201367714,0.0,102.647051061,80.1663183927,507.50498318,192.613603767,33.3212,281.570179412
 01/03  21:00:00,382.682269542,35.6886791226,67.7870177071,0.0,115.40909374,92.7192997104,498.392592024,184.438467852,33.3212,280.632924172
 01/03  22:00:00,368.572203416,35.6886791226,77.1954947289,0.0,102.647051061,94.1340635361,624.771212159,184.417979132,24.9909,415.362333027
 01/03  23:00:00,299.664429759,35.6886791226,74.5106248172,0.0,77.122965704,65.871452062,527.998183519,194.22562187,16.6606,317.111961649
 01/03  24:00:00,215.190325288,35.6886791226,57.981088579,0.0,38.286128036,48.4199368926,386.136960514,206.620441054,8.3303,171.18621946
 01/04  01:00:00,127.67330158,30.8976316354,15.0266034871,0.0,25.5240853573,30.610668775,189.225848734,47.5129420533,3.33212,138.380786681
 01/04  02:00:00,123.03200218,30.8976316354,17.7426520702,0.0,19.418418834,29.3649097162,151.735325541,40.4638585437,3.33212,107.939346997
 01/04  03:00:00,116.040434147,30.8976316354,18.6706208898,0.0,12.7620426787,28.1191506574,142.536474117,37.0473881112,3.33212,102.156966006
 01/04  04:00:00,116.351919433,30.8976316354,19.0060261785,0.0,12.7620426787,28.1191506574,146.527486128,35.8331604128,3.33212,107.362205715
 01/04  05:00:00,124.948821722,30.8976316354,21.0344258875,0.0,12.7620426787,28.1191506574,177.633560393,35.9260881329,3.33212,138.37535226
 01/04  06:00:00,160.415855364,30.8976316354,28.8661989947,0.0,25.5240853573,30.610668775,289.627566559,36.6636896179,8.3303,244.633576941
 01/04  07:00:00,322.089835041,32.8939014217,88.9952191787,0.0,51.0481707146,78.1489452969,467.415949145,35.7710622981,16.6606,414.984286847
 01/04  08:00:00,314.077870404,35.6886791226,32.4715015013,0.0,64.3609230253,109.708623606,786.31461241,209.748999757,24.9909,551.574712653
 01/04  09:00:00,272.604271013,35.6886791226,39.2608739092,0.0,51.0481707146,80.7689615957,706.627048813,249.680335298,33.3212,423.625513515
 01/04  10:00:00,267.33099016,35.7611940361,62.0112637296,0.0,51.0481707146,71.0224615957,636.23135276,245.599571927,66.8089,323.822880833
 01/04  11:00:00,213.306568801,35.8207174125,56.6710237708,0.0,32.1804615127,65.7244621605,592.140188068,258.027192963,83.4695,250.643495105
 01/04  12:00:00,216.613160716,35.8541214217,59.2425200583,0.0,32.1804615127,65.7244621605,536.129791373,264.898440139,83.4695,187.761851234
 01/04  13:00:00,224.030412086,35.9045861125,67.3121189553,0.0,32.1804615127,65.7244621605,532.097767876,261.194560707,83.4695,187.433707169
 01/04  14:00:00,212.037921265,35.9538231174,64.9429286527,0.0,32.1804615127,55.9779621605,523.747947144,261.447189215,75.1392,187.161557929
 01/04  15:00:00,205.84526515,35.9835352357,58.7021001502,0.0,32.1804615127,55.9779621605,507.728908185,261.004262607,66.8089,179.915745578
 01/04  16:00:00,197.832638747,35.9993936957,50.708149785,0.0,32.1804615127,55.9779621605,523.66993461,261.682060078,75.1392,186.848674532
 01/04  17:00:00,227.326326555,35.8174763386,42.7979381308,0.0,32.1804615127,60.9114621605,481.619304934,251.054676732,91.7998,138.764828202
 01/04  18:00:00,260.835798537,35.6886791226,33.1090026008,0.0,32.1804615127,77.5397301883,523.42886497,258.770972777,49.9818,214.676092194
 01/04  19:00:00,326.525194511,35.6886791226,44.8100305395,0.0,77.122965704,86.2600435998,704.651949551,268.971586131,49.9818,385.69856342
 01/04  20:00:00,334.684275485,35.6886791226,45.4482149866,0.0,102.647051061,80.1663183927,579.374310766,263.817470302,33.3212,282.235640464
 01/04  21:00:00,357.726063366,35.6886791226,43.2432382686,0.0,115.40909374,92.7192997104,578.587374614,264.433858357,33.3212,280.832316257
 01/04  22:00:00,346.996539722,35.6886791226,56.108800642,0.0,102.647051061,94.1340635361,709.787153631,268.905517289,24.9909,415.890736341
 01/04  23:00:00,272.762711234,35.6886791226,48.4042837394,0.0,77.122965704,65.871452062,616.548217557,282.523410228,16.6606,317.364207329
 01/04  24:00:00,188.4189235,35.6886791226,32.0834182626,0.0,38.286128036,48.4199368926,481.389145216,301.79725928,8.3303,171.261585936
 01/05  01:00:00,137.134733733,30.8976316354,24.71193675,0.0,25.5240853573,30.610668775,214.527646661,66.1922478028,3.33212,145.003278858
 01/05  02:00:00,124.874169163,30.8976316354,19.7722730087,0.0,19.418418834,29.3649097162,162.091602913,57.1579113502,3.33212,101.601571563
 01/05  03:00:00,114.407441567,30.8976316354,17.2076932633,0.0,12.7620426787,28.1191506574,163.718195963,52.4322734306,3.33212,107.953802532
 01/05  04:00:00,113.043657209,30.8976316354,15.8530464834,0.0,12.7620426787,28.1191506574,155.233348935,50.296792839,3.33212,101.604436096
 01/05  05:00:00,120.550201114,30.8976316354,16.7827619743,0.0,12.7620426787,28.1191506574,193.120134111,49.5422250265,3.33212,140.245789084
 01/05  06:00:00,155.544372153,30.8976316354,24.1603631786,0.0,25.5240853573,30.610668775,300.621150714,49.5499354442,8.3303,242.74091527
 01/05  07:00:00,280.019947851,30.8976316354,50.8303517526,0.0,51.0481707146,78.1489452969,479.823986035,47.6880659765,16.6606,415.475320059
 01/05  08:00:00,359.294804781,35.6985404526,77.6486944957,0.0,64.3609230253,109.708623606,849.933084324,272.21102045,24.9909,552.731163874
 01/05  09:00:00,288.907087606,35.6886791226,55.530739625,0.0,51.0481707146,80.7689615957,786.872268299,322.527139175,33.3212,431.023929124
 01/05  10:00:00,259.946272408,35.6886791226,54.7879387285,0.0,51.0481707146,71.0224615957,699.350900753,311.67695104,66.8089,320.865049714
 01/05  11:00:00,208.808177827,35.6887704232,52.3749330022,0.0,32.1804615127,65.7244621605,652.145271005,315.915403297,83.4695,252.760367709
 01/05  12:00:00,212.581379503,35.7105735245,55.4439367011,0.0,32.1804615127,65.7244621605,586.135945563,313.309426708,83.4695,189.357018855
 01/05  13:00:00,216.020637047,35.7502451916,59.6275900616,0.0,32.1804615127,65.7244621605,570.247629398,304.282569612,83.4695,182.495559786
 01/05  14:00:00,207.975584164,35.7874151008,61.2789398205,0.0,32.1804615127,55.9779621605,562.071491425,300.323033765,75.1392,186.60925766
 01/05  15:00:00,203.597882442,35.8099041603,56.9003568382,0.0,32.1804615127,55.9779621605,553.95128557,300.221474714,66.8089,186.920910856
 01/05  16:00:00,193.363934943,35.8381271604,46.6954422745,0.0,32.1804615127,55.9779621605,554.574006934,299.452956899,75.1392,179.981850035
 01/05  17:00:00,219.853816977,35.7054454845,35.7368376906,0.0,32.1804615127,60.9114621605,524.711900257,287.484354889,91.7998,145.427745368
 01/05  18:00:00,270.047027829,35.6886791226,42.4473982539,0.0,32.1804615127,77.5397301883,569.385346459,307.113863248,49.9818,212.289683211
 01/05  19:00:00,341.690645765,35.6886791226,60.0581580688,0.0,77.122965704,86.2600435998,756.096040499,325.234067658,49.9818,380.880172842
 01/05  20:00:00,348.453203285,35.6886791226,59.2518307233,0.0,102.647051061,80.1663183927,640.27419583,317.335994554,33.3212,289.617001276
 01/05  21:00:00,379.794336061,35.6886791226,65.2594509874,0.0,115.40909374,92.7192997104,628.479557705,314.19264644,33.3212,280.965711265
 01/05  22:00:00,369.909709599,35.6936875421,78.7034409519,0.224104695097,102.647051061,94.1340635361,760.280782819,318.893632767,24.9909,416.396250052
 01/05  23:00:00,284.444226678,35.6986959615,59.6156717275,0.373976754801,77.122965704,65.871452062,664.647796519,330.36860942,16.6606,317.618587099
 01/05  24:00:00,192.683535223,35.6936875421,36.1506930534,0.0955123771898,38.286128036,48.4199368926,529.542364232,349.896329411,8.3303,171.315734821
 01/06  01:00:00,138.928399017,30.9076484744,26.5143194988,0.0,25.5240853573,30.610668775,222.676106748,74.2918552907,3.33212,145.052131457
 01/06  02:00:00,125.759955898,30.9226737328,20.6524595543,0.0,19.418418834,29.3649097162,169.160133464,64.2062920994,3.33212,101.621721365
 01/06  03:00:00,114.612277702,30.9276821523,17.2710194163,0.128829763629,12.7620426787,28.1191506574,170.253504508,58.9436278232,3.33212,107.977756684
 01/06  04:00:00,112.781661441,30.9276821523,15.2728702407,0.306767101026,12.7620426787,28.1191506574,161.496547852,56.5510291211,3.33212,101.61339873
 01/06  05:00:00,121.42560329,30.9276821523,16.5637927874,0.449259988045,12.7620426787,28.1191506574,203.745365552,55.3414089171,3.33212,145.071836635
 01/06  06:00:00,157.643973938,30.9276821523,25.1190744339,0.473194782979,25.5240853573,30.610668775,300.383379524,54.5607415822,8.3303,237.492337942
 01/06  07:00:00,284.481849501,30.9276821523,54.185575793,0.344074480467,51.0481707146,78.1489452969,486.034080311,51.6480339488,16.6606,417.725446362
 01/06  08:00:00,363.391994671,35.698683125,80.7500129606,0.0,64.3609230253,109.708623606,871.589864345,291.277771596,24.9909,555.321192749
 01/06  09:00:00,302.898089427,35.6936875421,68.6465884881,0.0909682468051,51.0481707146,80.7689615957,784.704915005,322.835341196,33.3212,428.548373809
 01/06  10:00:00,278.984648904,35.7148624162,73.0912564642,0.707713023488,51.0481707146,71.0224615957,682.024219854,294.116440541,66.8089,321.098879313
 01/06  11:00:00,227.38453124,35.7559396672,70.9125645858,0.0,32.1804615127,65.7244621605,624.092388337,284.617701408,83.4695,256.005186929
 01/06  12:00:00,242.804333737,35.8195327728,85.5311972355,0.0,32.1804615127,65.7244621605,550.217896778,278.825068161,83.4695,187.923328617
 01/06  13:00:00,247.575660527,35.8669472341,90.965504437,0.0,32.1804615127,65.7244621605,545.937073281,274.862975961,83.4695,187.604597319
 01/06  14:00:00,245.311196535,35.9162464988,98.2730368849,0.0,32.1804615127,55.9779621605,528.043672064,267.431956191,75.1392,185.472515873
 01/06  15:00:00,242.142071551,35.9656784046,94.9838585351,0.0,32.1804615127,55.9779621605,507.916357693,259.256525035,66.8089,181.850932658
 01/06  16:00:00,220.516608317,35.9764577245,73.4092844763,0.0,32.1804615127,55.9779621605,520.737574275,258.611101044,75.1392,186.98727323
 01/06  17:00:00,242.002181815,35.8016837425,57.5058527501,0.0,32.1804615127,60.9114621605,481.395112468,250.746324509,91.7998,138.848987959
 01/06  18:00:00,270.025975492,35.6886791226,42.2970988246,0.0,32.1804615127,77.5397301883,523.229648508,258.361870329,49.9818,214.88597818
 01/06  19:00:00,333.693513144,35.6886791226,51.9771758,0.0,77.122965704,86.2600435998,706.143510493,269.118745597,49.9818,387.042964896
 01/06  20:00:00,346.430979507,35.6886791226,57.5778907203,0.0,102.647051061,80.1663183927,576.377992828,260.853271946,33.3212,282.203520882
 01/06  21:00:00,379.102557328,35.6886791226,64.9030018875,0.0,115.40909374,92.7192997104,570.958630221,253.565157367,33.3212,284.072272854
 01/06  22:00:00,359.560345868,35.6886791226,68.896668898,0.0,102.647051061,94.1340635361,699.308077965,252.616723296,24.9909,421.700454669
 01/06  23:00:00,280.049435344,35.6886791226,55.6617014936,0.0,77.122965704,65.871452062,589.600714988,262.119150189,16.6606,310.8209648
 01/06  24:00:00,196.677355375,35.6886791226,40.3316952815,0.0,38.286128036,48.4199368926,462.044128668,275.471930831,8.3303,178.241897837
 01/07  01:00:00,139.447787631,30.8976316354,24.8109439775,0.0,27.7269238854,30.610668775,201.948227841,60.1320189587,3.33212,138.484088883
 01/07  02:00:00,136.639187331,30.8976316354,21.9546837128,0.0,27.7269238854,30.610668775,162.006730944,50.6816430989,3.33212,107.992967845
 01/07  03:00:00,116.585974277,30.8976316354,19.3783325087,0.0,12.7620426787,28.1191506574,150.593387855,45.6292229665,3.33212,101.632044889
 01/07  04:00:00,115.563678955,30.8976316354,18.3655462937,0.0,12.7620426787,28.1191506574,154.608835486,43.2715926233,3.33212,108.005122862
 01/07  05:00:00,123.907188798,30.8976316354,20.1299074252,0.0,12.7620426787,28.1191506574,183.930096951,42.1037581777,3.33212,138.494218774
 01/07  06:00:00,138.202167047,30.8976316354,22.1810919386,0.0,12.7620426787,28.1191506574,228.386111089,41.7513417537,8.3303,178.304469336
 01/07  07:00:00,228.431773862,30.8976316354,31.6422908403,0.0,42.6918050922,54.3732441037,303.814235092,40.8415524485,16.6606,246.312082643
 01/07  08:00:00,332.176351589,35.7105671078,95.9138228863,0.0,42.6918050922,86.1019271793,656.826673976,215.36484576,24.9909,416.470928217
 01/07  09:00:00,385.363264472,35.6886791226,113.6946278,0.0,57.6566862989,112.030105488,864.599524675,234.593241114,33.3212,596.685083561
 01/07  10:00:00,339.769700758,35.9323757787,114.510156477,0.0,57.6566862989,83.6599452969,710.77254658,219.367789679,66.8089,424.595856901
 01/07  11:00:00,250.363847077,36.0981875287,79.068217609,0.0,42.6918050922,68.9656133826,625.777571518,220.970694392,83.4695,321.337377127
 01/07  12:00:00,219.418427233,36.159301964,56.3830298197,0.0,34.9340096728,67.7198543238,564.197962647,223.689265276,83.4695,257.039197371
 01/07  13:00:00,207.14067914,36.1884288357,44.9155690533,0.0,34.9340096728,67.7198543238,504.432673558,225.701054202,83.4695,195.262119356
 01/07  14:00:00,191.223433631,36.2121938228,38.7024569079,0.0,34.9340096728,57.9733543238,493.868661209,230.786118122,75.1392,187.943343087
 01/07  15:00:00,190.006476321,36.2325040737,37.4631767813,0.0,34.9340096728,57.9733543238,487.512741671,233.064368751,66.8089,187.63947292
 01/07  16:00:00,186.647173906,36.1914612163,34.2322458466,0.0,34.9340096728,57.9733543238,503.016376191,240.248538859,75.1392,187.628637332
 01/07  17:00:00,221.756245422,35.9368144177,32.0400499301,0.0,34.9340096728,62.9068543238,477.273817358,246.365879298,91.7998,139.10813806
 01/07  18:00:00,258.077911661,35.6886791226,32.6284980603,0.0,34.9340096728,72.2186844194,474.366153675,243.828811841,49.9818,180.555541835
 01/07  19:00:00,334.915227645,35.6886791226,43.1408262238,0.0,87.0357390804,86.2600435998,506.324499763,234.571840467,49.9818,221.770859296
 01/07  20:00:00,341.905268014,35.6886791226,55.4266430682,0.0,102.000620287,77.6748002752,542.035642734,226.871139438,33.3212,281.843303296
 01/07  21:00:00,364.371607247,35.6886791226,66.6058069543,0.0,102.000620287,88.9820225341,538.584705488,223.82156723,33.3212,281.441938258
 01/07  22:00:00,362.343787585,35.6886791226,74.2581563015,0.0,102.000620287,91.6425454185,533.205851713,218.496879136,24.9909,289.718072576
 01/07  23:00:00,309.561663534,35.6886791226,74.6165506703,0.0,87.0357390804,65.871452062,650.459469794,219.171855188,16.6606,414.627014606
 01/07  24:00:00,223.889980755,35.6886791226,62.5311386194,0.0,42.6918050922,48.4199368926,483.809966102,230.021185209,8.3303,245.458480893
 01/08  01:00:00,136.44377713,30.8976316354,12.4920478625,0.0,34.4311606118,33.1021868926,193.980230984,51.9052501689,3.33212,138.742860815
 01/08  02:00:00,138.0971394,30.8976316354,14.1100245897,0.0,34.4311606118,33.1021868926,155.124263152,43.6212300309,3.33212,108.170913122
 01/08  03:00:00,129.277782628,30.8976316354,22.716948334,0.0,19.466279405,30.610668775,150.752867808,39.2494525813,3.33212,108.171295227
 01/08  04:00:00,135.862611316,30.8976316354,29.2621393153,0.0,19.466279405,30.610668775,148.341535599,36.838561176,3.33212,108.170854423
 01/08  05:00:00,143.272939179,30.8976316354,30.0962403137,0.0,19.466279405,30.610668775,177.509840106,35.6307045866,3.33212,138.54701552
 01/08  06:00:00,157.401499723,30.8976316354,31.9736881026,0.0,19.466279405,30.610668775,222.039862175,35.0487872514,8.3303,178.660774923
 01/08  07:00:00,270.480242125,32.4946474645,70.4768363324,0.0,42.6918050922,54.3732441037,298.114643655,34.1482107504,16.6606,247.305832904
 01/08  08:00:00,301.723212186,35.6886791226,55.4865768305,0.0,49.3960418185,88.5934452969,626.431583479,183.329598977,24.9909,418.111084502
 01/08  09:00:00,350.415934031,35.6886791226,78.1334240484,0.0,57.6566862989,112.030105488,835.869356032,203.110610332,33.3212,599.4375457
 01/08  10:00:00,296.456005689,35.9912595066,80.0254120091,0.0,50.9524495726,81.1684271793,690.570410831,199.981949012,66.8089,423.77956182
 01/08  11:00:00,229.321571866,36.0215388973,58.0307275546,0.0,42.6918050922,68.9656133826,627.254205437,215.560986044,83.4695,328.223719393
 01/08  12:00:00,211.452855287,35.9801262411,44.1070266692,0.0,38.286128036,68.9656133826,582.827825389,240.112928816,83.4695,259.245396573
 01/08  13:00:00,197.942404891,35.9528129874,31.7251732327,0.0,38.286128036,68.9656133826,528.262181767,257.084773981,83.4695,187.707907786
 01/08  14:00:00,177.037551175,35.9390997489,29.8503657883,0.0,31.5818913096,56.727595265,537.135414832,274.742227049,75.1392,187.253987783
 01/08  15:00:00,177.680078409,35.9438605572,30.5256519736,0.0,31.5818913096,56.727595265,532.924403074,285.503499122,66.8089,180.612003953
 01/08  16:00:00,176.20658997,35.9390570068,29.1169208873,0.0,31.5818913096,56.727595265,552.37766868,290.132425295,75.1392,187.106043385
 01/08  17:00:00,206.972775632,35.7446889329,22.5373438017,0.0,31.5818913096,61.661095265,529.572444515,293.543361364,91.7998,144.229283152
 01/08  18:00:00,233.85151749,35.6886791226,13.4769979043,0.0,31.5818913096,70.9729253606,545.586182228,315.020242631,49.9818,180.584139597
 01/08  19:00:00,303.351155371,35.6886791226,21.2503110642,0.0,80.3315023541,83.7685254822,596.902725532,331.189663511,49.9818,215.731262021
 01/08  20:00:00,318.836439735,35.6886791226,32.7884550014,0.0,102.000620287,77.6748002752,647.96182065,333.09871127,33.3212,281.54190938
 01/08  21:00:00,349.967533453,35.6986959615,42.8884543542,0.453934116669,108.704857014,91.4735406516,660.8481834,346.941304101,33.3212,280.585679299
 01/08  22:00:00,326.499120303,35.7087128005,47.067350184,0.906806788234,95.2963835608,89.1510273009,678.000612405,366.597380332,24.9909,286.412332073
 01/08  23:00:00,274.389789861,35.703704381,48.6879688468,0.31554687582,80.3315023541,63.3799339444,820.228901032,386.06422643,16.6606,417.504074602
 01/08  24:00:00,192.959082383,35.703704381,31.80437404,0.0832459175193,42.6918050922,48.4199368926,651.880335634,405.234981524,8.3303,238.31505411
