Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/08  10:00:00,210.668772887,29.3610840417,20.459280591,19.08003354,16.4897243779,93.1370602926,151.234740931,134.696111262,7.92461444751,8.61401522174
 04/08  11:00:00,209.027701734,29.361363563,21.0125206327,16.7506039316,16.4897243779,93.1370602926,139.560331294,131.615716847,7.92461444751,0.02
 04/08  12:00:00,199.356327925,29.3607800574,21.3996593674,15.4701122709,16.4897243779,83.9857416113,137.847725141,129.903110693,7.92461444751,0.02
 04/08  13:00:00,198.57609532,29.3599798038,21.84894189,14.3817596155,16.4897243779,83.9857416113,136.494004266,128.549389818,7.92461444751,0.02
 04/08  14:00:00,199.00104991,29.3591611901,23.1687270135,13.0132499965,16.4897243779,83.9857416113,134.831750796,126.887136349,7.92461444751,0.02
 04/08  15:00:00,167.728633244,29.313686338,21.0317728843,0.0,12.3672932834,70.6512738906,82.3112356554,68.7473857395,4.9528840297,8.61096588622
 04/08  16:00:00,167.407927046,29.313686338,21.8573757295,0.0,12.3672932834,70.6512738906,73.0931259865,68.1202419568,4.9528840297,0.02
 04/08  17:00:00,154.188500508,29.313686338,22.1379248671,0.0090377713941,12.3672932834,58.1284167478,76.4733529865,71.5004689568,4.9528840297,0.02
 04/08  18:00:00,115.899096585,26.6724249086,19.3873782511,0.0,12.3672932834,24.9413748627,98.3493162745,93.3764322448,4.9528840297,0.02
 04/08  19:00:00,127.600922974,26.8925300277,20.0103902009,0.0,12.3672932834,24.9413748627,105.959115378,100.986231349,4.9528840297,0.02
 04/08  20:00:00,118.856612318,27.5528453851,21.8223232706,0.122046006386,4.12243109448,16.0517297156,115.748030373,112.756299955,2.97173041782,0.02
 04/08  21:00:00,96.6032273236,20.4488590966,14.8883425441,0.0,4.12243109448,15.9888894789,95.9202037628,92.928473345,2.97173041782,0.02
 04/08  22:00:00,89.4614694717,17.7816166058,12.8122272224,0.0,4.12243109448,15.9888894789,84.36948019,81.3777497722,2.97173041782,0.02
 04/08  23:00:00,103.294775208,22.2270207572,15.8778523137,0.0,4.12243109448,15.9888894789,106.181770998,103.19004058,2.97173041782,0.02
 04/08  24:00:00,95.8298397994,18.9921947609,16.1999621539,1.9862469072,4.12243109448,15.9888894789,86.5430233845,83.5512929667,2.97173041782,0.02
 04/09  01:00:00,99.7546438247,22.2270207572,14.9023552703,0.0,2.06121554724,15.9888894789,109.297086095,106.305355677,2.97173041782,0.02
 04/09  02:00:00,96.0140757151,19.3663734634,16.095880712,4.90928167219,2.06121554724,15.9888894789,88.4981165123,85.5063860945,2.97173041782,0.02
 04/09  03:00:00,115.007557953,24.4280719483,20.4404944783,8.92637221034,2.06121554724,15.9888894789,110.908265269,107.916534851,2.97173041782,0.02
 04/09  04:00:00,98.1035800358,19.5424575587,16.0640304857,8.46938113666,2.06121554724,15.9888894789,89.1342274923,86.1424970745,2.97173041782,0.02
 04/09  05:00:00,115.497654049,24.4280719483,19.802580803,11.9122330128,2.06121554724,15.9888894789,111.517441035,108.525710618,2.97173041782,0.02
 04/09  06:00:00,91.6857117749,19.5424575587,15.7442959964,10.2301943503,2.06121554724,15.9888894789,90.1166662672,87.1249358494,2.97173041782,0.02
 04/09  07:00:00,100.906715236,24.4280719483,21.1911339381,10.7833884083,2.06121554724,15.9888894789,111.194982687,108.203252269,2.97173041782,0.02
 04/09  08:00:00,111.063541332,19.5424575587,18.4319179874,5.81456595965,4.12243109448,41.7362269337,85.2592753104,80.2863912807,4.9528840297,0.02
